target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1234.5,1841.7832723709098,71.58,13801.0,1790195190.7757,1790195200.2124,0.72,1245.0,18,-420
1395,1393.5,1948.0227152799732,75.02,13801.0,1790195210.316,1790195219.2348,0.72,1320.0,17,-420
1545,1537.0,2041.5298788986893,77.51,13801.0,1790195229.286,1790195237.8202,0.72,1440.0,18,-420
1702,1695.0,2093.656206869803,83.98,12934.9,1790195247.7185,1790195256.0316,0.76,1605.0,17,-420
1852,1845.0,2083.4128186860853,84.55,12934.9,1790195266.1547,1790195274.5352,0.795,1785.0,17,-420
2010,2002.0,2083.525658793087,96.66,13801.0,1790195284.5386,1790195292.8916,0.84,1942.0,16,-420
2167,2152.5,2082.866679908908,98.55,13801.0,1790195302.976,1790195311.3088,0.845,1957.0,16,-420
2317,2310.0,2082.6825082636146,106.36,13801.0,1790195321.3954,1790195329.7507,0.885,2085.0,17,-420
2475,2467.0,2081.994264006089,116.81,13801.0,1790195339.808,1790195348.1805,0.93,2212.0,17,-420
2625,2617.0,2081.4110840081585,128.22,12934.9,1790195358.2403,1790195366.6033,0.98,2332.0,17,-420
2782,2748.0,2081.363551333788,132.88,12934.9,1790195376.6841,1790195385.0574,1.02,2422.0,16,-420
2932,2746.0,2081.565447225366,136.61,13801.0,1790195395.0729,1790195403.4333,1.02,2415.0,17,-420
3090,2746.0,2081.6246153097527,138.14,13801.0,1790195413.4782,1790195421.8475,1.02,2415.0,17,-420
