target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1233.7,3686.2676151915834,77.27,13801.0,1790205805.8634,1790205815.2322,0.72,1252.0,19,-420
1395,1391.5,3861.42582810142,79.5,13801.0,1790205825.3275,1790205834.2988,0.72,1327.0,18,-420
1545,1537.0,4021.6529961286788,81.94,13801.0,1790205844.3242,1790205852.9749,0.72,1455.0,18,-420
1702,1695.0,4113.262285080151,89.65,13801.0,1790205863.2571,1790205871.6903,0.755,1612.0,17,-420
1852,1845.0,4084.1345287152526,98.07,13801.0,1790205881.6748,1790205890.1582,0.795,1785.0,17,-420
2010,2002.0,4077.868807689069,105.59,12989.1,1790205900.1117,1790205908.6172,0.84,1942.0,17,-420
2167,2148.0,4074.7587989303393,104.59,12989.1,1790205918.5152,1790205927.0204,0.845,1957.0,17,-420
2317,2310.0,4071.249681990744,109.9,13801.0,1790205936.9514,1790205945.4641,0.885,2085.0,17,-420
2475,2467.0,4068.453511457206,122.7,13801.0,1790205955.3386,1790205963.8461,0.93,2212.0,17,-420
2625,2617.0,4065.271716175765,137.35,13801.0,1790205973.7478,1790205982.2542,0.98,2332.0,17,-420
2782,2744.5,4064.730590360723,149.31,12989.1,1790205992.1082,1790206000.6166,1.02,2415.0,17,-420
2932,2741.2,4064.987114746088,145.97,12989.1,1790206010.5002,1790206019.0072,1.02,2415.0,17,-420
3090,2740.2,4065.119415971878,148.79,13801.0,1790206028.8398,1790206037.3437,1.02,2415.0,17,-420
