"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1230","1230","1230","13801","13801","13801","True","-7","none","50.13","18.18","54.62","39.8","40","95.3","45.29","True","1790201266.6583","1790201277.9627","13.691","11.1372","11.3049","0.1677","309233155199.4473","byte/s","True","21","25","0x0000000000000400"
"1395","1387","1387","1387","13079.3","810","13801","True","-8","none","53.46","11.39","60.64","39.8","40","94.2","47.86","True","1790201288.4675","1790201298.1509","11.913","9.533","9.6825","0.1496","361272028743.09106","byte/s","True","18","22","0x0000000000000400"
"1545","1537","1537","1537","13036.8","810","13801","True","-8","none","58.89","13.68","66.75","39.8","40","93.5","52.26","True","1790201308.4312","1790201317.4623","10.811","8.8839","9.0339","0.15","387667425698.85876","byte/s","True","17","20","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","63.51","19.2","70.7","40.7","41","96.2","56.44","True","1790201327.2639","1790201336.311","10.762","8.9229","9.0466","0.1237","385975082102.90424","byte/s","True","17","20","0x0000000000000400"
"1852","1830.8","1830","1837","13036.8","810","13801","True","-21.2","none","62.15","17.36","69.73","40.8","41","91.1","56.07","True","1790201346.0664","1790201355.2325","11.318","9.0208","9.163","0.1422","381782703961.7992","byte/s","True","17","21","0x0000000000000400"
"2010","2002","2002","2002","13814.3","13801","14001","True","-8","none","67.47","13.69","75.55","41.5","42","93.3","59.42","True","1790201365.4389","1790201373.7687","10.31","8.2032","8.3283","0.1251","419834416282.5387","byte/s","True","15","19","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","73.09","19.2","80.2","42.2","43","95.9","64.59","True","1790201383.7855","1790201392.1401","10.301","8.201","8.3546","0.1536","419946451705.7927","byte/s","True","15","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","81.78","34.6","88.33","43.3","44","96.3","72.88","True","1790201402.1234","1790201410.4577","10.343","8.1982","8.3323","0.1341","420092871262.8826","byte/s","True","15","19","0x0000000000000400"
"2475","2453","2452","2467","13347.7","7001","13801","True","-22","none","85.29","25.49","94.3","44.3","45","93.3","76.22","True","1790201420.4998","1790201428.828","10.319","8.1923","8.3325","0.1402","420395581989.44073","byte/s","True","15","19","0x0000000000000400"
"2625","2453.5","2452","2475","13801","13801","13801","False","-171.5","below","85.98","25.68","94.45","44.7","46","93.4","76.89","True","1790201438.8684","1790201447.1932","10.336","8.1944","8.325","0.1306","420286481617.43823","byte/s","True","15","19","0x0000000000000400"
"2782","2453.5","2452","2475","13801","13801","13801","False","-328.5","below","86.74","28.85","94.43","45.3","46","96.7","77.5","True","1790201457.276","1790201465.6106","10.392","8.1943","8.3359","0.1416","420292103011.43","byte/s","True","15","19","0x0000000000000400"
"2932","2453.5","2452","2467","13801","13801","13801","False","-478.5","below","87.27","33.86","94.65","45.5","46","95.3","77.94","True","1790201475.702","1790201484.0298","10.331","8.1932","8.3291","0.1358","420348166184.06525","byte/s","True","15","19","0x0000000000000400"
"3090","2453.1","2452","2460","13801","13801","13801","False","-636.9","below","88.78","41.63","94.78","45.7","46","100","79.05","True","1790201494.0918","1790201502.4267","10.343","8.1945","8.3366","0.1422","420283681234.0947","byte/s","True","15","19","0x0000000000000400"
