"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.2","1230","1237","13801","13801","13801","True","-1.8","none","51.63","11.75","54.15","46.5","47","97","48.41","True","1790199754.8086","1790199773.2853","20.639","18.2025","18.4829","0.2804","4640045841775.281","FLOP/s","True","35","38","0x0000000000000400"
"1395","1387","1387","1387","13801","13801","13801","True","-8","none","56.89","22.21","59.33","46.7","47","99.8","51.54","True","1790199783.5776","1790199800.005","18.593","16.1782","16.4325","0.2543","5220632831893.801","FLOP/s","True","30","34","0x0000000000000400"
"1545","1537","1537","1537","13319.9","810","13801","True","-8","none","67.1","11.55","71","47.4","48","94.5","61.87","True","1790199810.1048","1790199824.9049","16.924","14.5759","14.8029","0.227","5794533202852.705","FLOP/s","True","27","31","0x0000000000000400"
"1702","1695","1695","1695","13281.4","810","13801","True","-7","none","78.26","12.22","83.21","48.9","50","94.8","71.2","True","1790199835.0834","1790199848.5305","15.828","13.2492","13.4522","0.203","6374783564653.261","FLOP/s","True","25","29","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","90.76","13.37","98.35","51.2","53","94.6","82.55","True","1790199858.9275","1790199871.2547","14.71","12.1576","12.3311","0.1736","6947155198237.208","FLOP/s","True","23","27","0x0000000000000400"
"2010","2001.3","1987","2002","13801","13801","13801","True","-8.7","none","97.61","27.09","104.6","52.5","54","100","87.65","True","1790199881.6885","1790199893.2459","13.661","11.3589","11.558","0.1991","7435633567435.957","FLOP/s","True","21","25","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","109.82","15","121.29","54.4","56","96","97.98","True","1790199903.3763","1790199914.1631","13.077","10.5955","10.7858","0.1904","7971373292752.625","FLOP/s","True","20","24","0x0000000000000400"
"2317","2310","2310","2310","13461","7001","13801","True","-7","none","124.92","22.41","142.9","57.4","60","94.6","111.55","True","1790199924.5197","1790199934.9082","12.388","10.2419","10.3862","0.1444","8246597274924.084","FLOP/s","True","20","23","0x0000000000000400"
"2475","2467","2467","2467","13443.1","7001","13801","True","-8","none","150.27","25.1","166.55","61.1","65","92.1","133.21","True","1790199944.9241","1790199954.8864","11.837","9.8201","9.9603","0.1402","8600824245811.772","FLOP/s","True","19","22","0x0000000000000400"
"2625","2518.8","2475","2610","13801","13801","13801","False","-106.2","below","165.64","28.81","182.81","64.4","67","93.5","145.98","True","1790199964.8189","1790199974.2007","11.368","9.238","9.3854","0.1474","9142775169396.553","FLOP/s","True","18","21","0x0000000000000400"
"2782","2539.3","2520","2610","13801","13801","13801","False","-242.7","below","167.39","43.02","182.23","65.2","68","97.3","148.89","True","1790199984.2132","1790199993.9526","11.827","9.5956","9.7421","0.1465","8802008433078.549","FLOP/s","True","18","22","0x0000000000000400"
"2932","2497.4","2475","2610","13401","7001","13801","False","-434.6","below","168.34","27.9","181.5","64.9","69","91.6","148.77","True","1790200004.0488","1790200013.2327","11.407","9.0439","9.1855","0.1417","9338980164123.562","FLOP/s","True","17","21","0x0000000000000400"
"3090","2497.2","2467","2610","13401","7001","13801","False","-592.8","below","164.59","27.92","183.52","64.9","69","92.1","145.7","True","1790200023.4914","1790200032.6846","11.465","9.0531","9.1929","0.1397","9329415829135.297","FLOP/s","True","17","21","0x0000000000000400"
