"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1230","1230","1230","13801","13801","13801","True","-7","none","44.54","23.52","45.91","43.8","44","98.6","41.13","True","1790203840.8402","1790203859.2152","21.203","18.1411","18.3758","0.2347","2855514902784.7383","FLOP/s","True","34","39","0x0000000000000400"
"1395","1387","1387","1387","13801","13801","13801","True","-8","none","52.51","37.69","53.94","44.7","45","97.9","47.8","True","1790203870.0353","1790203886.3814","19.063","16.067","16.3442","0.2772","3224130607848.6494","FLOP/s","True","30","35","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","63.29","36.33","65.03","46.1","47","98.6","56.81","True","1790203897.1092","1790203911.8176","16.909","14.5105","14.7087","0.1982","3569978310309.4077","FLOP/s","True","27","31","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","73.01","47.44","74.94","47.5","48","98.8","65.47","True","1790203922.0297","1790203935.3986","15.777","13.1652","13.369","0.2038","3934777825974.3857","FLOP/s","True","24","29","0x0000000000000400"
"1852","1839.8","1837","1845","13801","13801","13801","True","-12.2","none","79.4","61.42","81.28","48.9","50","98.3","70.69","True","1790203945.8283","1790203958.2828","14.719","12.2753","12.4604","0.1851","4220042393704.6357","FLOP/s","True","23","27","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","89.69","47.43","93.65","51","52","96.3","78.39","True","1790203968.5599","1790203979.8741","13.573","11.1345","11.3148","0.1803","4652409639762.053","FLOP/s","True","21","25","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","106.36","48.34","111.43","53.9","55","99.7","92.32","True","1790203990.1491","1790204000.6638","13.059","10.3264","10.5158","0.1894","5016486023127.702","FLOP/s","True","19","24","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","128.6","98.1","133.1","57.5","59","96.9","110.56","True","1790204011.2377","1790204021.0643","11.978","9.6572","9.826","0.1689","5364121022826.076","FLOP/s","True","18","22","0x0000000000000400"
"2475","2411.9","2407","2437","13801","13801","13801","False","-63.1","below","148.44","105.81","153.56","61","63","97.9","126.39","True","1790204031.2196","1790204040.63","11.426","9.2767","9.4125","0.1359","5584136625633.867","FLOP/s","True","17","21","0x0000000000000400"
"2625","2408.8","2407","2422","13801","13801","13801","False","-216.2","below","148.99","108.5","154.02","61.9","63","98","127","True","1790204050.6961","1790204060.1176","11.447","9.2823","9.4197","0.1374","5580725201903.433","FLOP/s","True","17","21","0x0000000000000400"
"2782","2409.2","2407","2422","13801","13801","13801","False","-372.8","below","149.91","117.75","154.69","62.5","64","98.2","127.74","True","1790204070.1893","1790204079.6162","11.453","9.2837","9.4223","0.1385","5579877069169.424","FLOP/s","True","17","21","0x0000000000000400"
"2932","2409.6","2407","2422","13801","13801","13801","False","-522.4","below","149.45","110.36","154.85","62.8","64","97.8","126.19","True","1790204089.6851","1790204099.1232","11.461","9.2836","9.4367","0.1531","5579959953477.884","FLOP/s","True","17","21","0x0000000000000400"
"3090","2408.8","2407","2422","13801","13801","13801","False","-681.2","below","150.46","119.06","154.9","63.1","65","98.1","127.03","True","1790204109.1869","1790204118.5958","11.466","9.2817","9.4137","0.132","5581113677346.885","FLOP/s","True","17","21","0x0000000000000400"
