"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","13801","13801","13801","True","-1.2","none","49.4","12.85","53.62","37","38","95.9","43.29","True","1790194110.0637","1790194119.7666","11.499","9.5654","9.7024","0.137","333701007305.4733","byte/s","True","18","21","0x0000000000000400"
"1395","1393.6","1387","1395","13801","13801","13801","True","-1.4","none","51.41","16.09","55.28","38.1","39","97.8","44.92","True","1790194129.6272","1790194138.8585","10.923","9.093","9.231","0.138","351039878658.1345","byte/s","True","17","20","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","52.93","17.97","56.85","39","40","96.6","46.35","True","1790194148.5888","1790194157.4611","10.929","8.7316","8.8722","0.1405","365566699906.17773","byte/s","True","16","20","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","56.53","19.17","61.06","40.2","41","96.2","48.79","True","1790194167.5669","1790194176.1333","10.371","8.4297","8.5661","0.1364","378660686168.69464","byte/s","True","16","19","0x0000000000000400"
"1852","1845","1845","1845","12934.9","810","13801","True","-7","none","59.48","7.87","64.75","41.3","42","93.3","51.63","True","1790194185.9684","1790194194.4426","10.37","8.3428","8.4745","0.1317","382604754952.2378","byte/s","True","15","19","0x0000000000000400"
"2010","2002","2002","2002","12934.9","810","13801","True","-8","none","60.95","9.18","68.39","42.7","44","93.3","53.26","True","1790194204.3703","1790194212.8284","10.388","8.3203","8.4578","0.1375","383639634887.5634","byte/s","True","15","19","0x0000000000000400"
"2167","2153.1","2152","2160","13801","13801","13801","True","-13.9","none","62.33","9.35","69.26","43.6","44","94.4","54.1","True","1790194222.8057","1790194231.2563","10.374","8.3147","8.4504","0.1357","383898096703.82697","byte/s","True","15","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","66.54","14.15","73.49","45.1","46","96.5","57.89","True","1790194241.2268","1790194249.6763","10.341","8.3087","8.4501","0.1414","384176256600.32465","byte/s","True","15","19","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","73.26","25.3","79.49","46.6","47","96.8","64.09","True","1790194259.6032","1790194268.0489","10.383","8.3062","8.4459","0.1397","384290539828.93646","byte/s","True","15","19","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","81.42","33.67","87.55","48.5","49","100","71.19","True","1790194278.0286","1790194286.478","10.34","8.3054","8.4496","0.1442","384328448825.98755","byte/s","True","15","19","0x0000000000000400"
"2782","2752.5","2752","2760","12934.9","810","13801","True","-29.5","none","84.42","16.82","93.81","50.1","51","93.3","74.1","True","1790194296.4213","1790194304.8823","10.361","8.3063","8.4606","0.1543","384287532599.85803","byte/s","True","15","19","0x0000000000000400"
"2932","2747.4","2745","2760","13801","13801","13801","False","-184.6","below","85.46","18.52","94.36","51.6","53","94.1","75.03","True","1790194314.8112","1790194323.2587","10.409","8.3057","8.4474","0.1417","384314886234.91223","byte/s","True","15","19","0x0000000000000400"
"3090","2752.5","2752","2760","13801","13801","13801","False","-337.5","below","85.98","20.58","94.48","50.7","51","96.6","75.65","True","1790194333.269","1790194341.7056","10.323","8.3059","8.4417","0.1358","384303836970.6777","byte/s","True","15","19","0x0000000000000400"
