target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1230.0,1885.029875093439,73.83,13036.8,1790202076.6252,1790202085.8608,0.72,1440.0,19,-420
1395,1387.0,2025.4922220327949,84.26,12989.1,1790202096.2027,1790202104.811,0.755,1612.0,17,-420
1545,1537.0,2068.928568018942,86.61,12934.9,1790202115.0982,1790202123.5111,0.795,1785.0,16,-420
1702,1695.0,2059.1067664565276,96.17,13376.0,1790202133.6395,1790202142.1043,0.84,1942.0,17,-420
1852,1830.4,2058.943647895235,98.85,13801.0,1790202151.9181,1790202160.372,0.84,1942.0,16,-420
2010,2002.0,2057.732121036241,107.09,13801.0,1790202170.2983,1790202178.7611,0.885,2085.0,17,-420
2167,2160.0,2057.2883003362226,117.73,13801.0,1790202188.7433,1790202197.2126,0.93,2212.0,17,-420
2317,2310.0,2057.1632930293945,125.16,13813.5,1790202207.0669,1790202215.5385,0.98,2332.0,17,-420
2475,2445.9,2056.761705042178,136.86,13801.0,1790202225.514,1790202233.9763,1.02,2415.0,17,-420
2625,2445.9,2057.2678894367195,138.41,13801.0,1790202243.9268,1790202252.3965,1.02,2422.0,16,-420
2782,2445.9,2057.2464151354393,140.62,13801.0,1790202262.3341,1790202270.8079,1.02,2422.0,17,-420
2932,2445.9,2057.4060976918063,141.89,13801.0,1790202280.744,1790202289.2084,1.02,2422.0,16,-420
3090,2446.4,2056.5595976998397,138.13,13376.0,1790202299.1543,1790202307.6375,1.02,2422.0,17,-420
