"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","13801","13801","13801","True","-1","none","49.4","18.52","52.4","41","41","96.6","44.43","True","1790194378.5716","1790194390.0776","13.672","11.3327","11.5055","0.1728","303899037892.2785","byte/s","True","21","25","0x0000000000000400"
"1395","1393.4","1387","1395","13801","13801","13801","True","-1.6","none","49.69","8.12","54.1","39.9","40","96.8","44.2","True","1790194400.3248","1790194411.136","12.558","10.6241","10.8105","0.1864","324169370815.4935","byte/s","True","20","23","0x0000000000000400"
"1545","1537","1537","1537","13079.3","810","13801","True","-8","none","50.93","9.08","56.47","39.7","40","94.4","45.47","True","1790194420.9142","1790194430.8336","12.019","9.7861","9.9199","0.1337","351926036836.9049","byte/s","True","18","22","0x0000000000000400"
"1702","1695","1695","1695","12989.1","810","13801","True","-7","none","55.71","7.77","62.22","39.8","40","93.8","48.78","True","1790194440.9574","1790194449.8284","10.913","8.7282","8.8708","0.1426","394582080978.32794","byte/s","True","16","20","0x0000000000000400"
"1852","1845","1845","1845","12934.9","810","13801","True","-7","none","59.51","9.75","67.22","39.7","40","93.3","51.71","True","1790194459.9124","1790194468.1978","10.382","8.1434","8.2845","0.1412","422920550064.273","byte/s","True","15","19","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","63.38","10.66","70.96","40.3","41","93.9","55.44","True","1790194478.3404","1790194486.6315","10.355","8.1292","8.2905","0.1613","423656840517.78107","byte/s","True","15","19","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","64.52","9.94","72.08","40.4","41","95.9","56.29","True","1790194496.7879","1790194505.0463","10.364","8.1275","8.2587","0.1312","423745741825.7923","byte/s","True","15","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","68.81","17.49","75.59","40.7","41","97.9","60.2","True","1790194515.1856","1790194523.4438","10.368","8.124","8.2575","0.1336","423930466146.978","byte/s","True","15","19","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","74.72","28.75","80.81","41.7","42","98.1","65.14","True","1790194533.5791","1790194541.8421","10.385","8.1211","8.2626","0.1415","424081285891.5146","byte/s","True","15","19","0x0000000000000400"
"2625","2617","2617","2617","12934.9","810","13801","True","-8","none","81.52","15.4","88.4","42.4","43","93.3","71.16","True","1790194552.018","1790194560.2611","10.404","8.1209","8.2432","0.1224","424093443005.46124","byte/s","True","15","19","0x0000000000000400"
"2782","2754.5","2752","2775","12934.9","810","13801","True","-27.5","none","83.46","16.15","94.21","43.3","44","93.3","73.01","True","1790194570.4469","1790194578.6872","10.345","8.1172","8.24","0.1228","424284403206.8836","byte/s","True","15","19","0x0000000000000400"
"2932","2753.5","2752","2775","13801","13801","13801","False","-178.5","below","84.02","12.57","94.28","43.6","45","93.7","73.23","True","1790194588.8387","1790194597.1157","10.348","8.118","8.2772","0.1591","424240553361.1498","byte/s","True","15","19","0x0000000000000400"
"3090","2753.5","2752","2775","13801","13801","13801","False","-336.5","below","85.21","17.7","94.34","44.2","45","96.1","74.57","True","1790194607.2394","1790194615.4917","10.363","8.1182","8.2519","0.1338","424234261469.2683","byte/s","True","15","19","0x0000000000000400"
