"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","13801","13801","13801","True","-1.6","none","77.9","18.28","84.79","45.1","46","95.7","68.04","True","1790195458.8532","1790195468.1561","11.484","9.165","9.301","0.136","3716399887732.103","FLOP/s","True","17","21","0x0000000000000400"
"1395","1389","1387","1395","13801","13801","13801","True","-6","none","79.05","12.46","87.71","45.2","46","94.9","68.64","True","1790195478.444","1790195487.321","10.905","8.7435","8.8767","0.1332","3895557998739.7456","FLOP/s","True","16","20","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","82.6","17.11","90.74","45.2","46","93.8","70.92","True","1790195497.3868","1790195505.9293","10.338","8.3825","8.5421","0.1596","4063313256066.112","FLOP/s","True","16","19","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","12934.9","810","13801","True","-7","none","88.47","7.98","97.8","46.1","47","93.3","76.13","True","1790195515.7706","1790195524.0976","10.392","8.1829","8.3276","0.1447","4162430730991.3164","FLOP/s","True","15","19","0x0000000000000004;0x0000000000000400"
"1852","1845","1845","1845","12934.9","810","13801","True","-7","none","94.1","8.24","106.37","47.3","49","93.3","81.04","True","1790195534.1957","1790195542.569","10.393","8.2373","8.373","0.1356","4134919578509.487","FLOP/s","True","15","19","0x0000000000000400"
"2010","2002","2002","2002","13814.3","13801","14001","True","-8","none","101.2","11.67","115.42","48.5","50","93.3","87.56","True","1790195552.6391","1790195561.0379","10.393","8.2543","8.3989","0.1446","4126402261931.5234","FLOP/s","True","15","19","0x0000000000000400"
"2167","2152.1","2145","2160","13801","13801","13801","True","-14.9","none","103.38","9.81","116.58","48.9","50","94.9","89.21","True","1790195571.072","1790195579.4775","10.35","8.261","8.4047","0.1437","4123093282287.2783","FLOP/s","True","15","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","111.66","12.18","123.92","50.1","52","95.5","95.58","True","1790195589.4876","1790195597.9136","10.341","8.267","8.4254","0.1584","4120083028982.139","FLOP/s","True","16","19","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","123.83","30.95","135.6","51.9","54","95.1","106.54","True","1790195607.8588","1790195616.2686","10.336","8.2757","8.4105","0.1348","4115759015914.2246","FLOP/s","True","16","19","0x0000000000000400"
"2625","2617","2617","2617","12934.9","810","13801","True","-8","none","131.89","11.72","150.15","53.9","56","93.3","113.7","True","1790195626.2362","1790195634.6553","10.399","8.2806","8.4193","0.1388","4113315584735.8047","FLOP/s","True","15","19","0x0000000000000400"
"2782","2745.4","2737","2760","12934.9","810","13801","False","-36.6","below","141.63","12.97","163.41","55.9","58","93.3","122.27","True","1790195644.6731","1790195653.0853","10.356","8.2836","8.4125","0.1289","4111822723495.655","FLOP/s","True","15","19","0x0000000000000400"
"2932","2743.9","2737","2760","13801","13801","13801","False","-188.1","below","143.5","13.56","164.08","56.7","59","93.5","124.14","True","1790195663.1071","1790195671.5194","10.378","8.2832","8.4127","0.1295","4112025058289.163","FLOP/s","True","15","19","0x0000000000000400"
"3090","2744.4","2737","2760","13801","13801","13801","False","-345.6","below","145.84","15.47","164.36","57.1","59","94.6","125.95","True","1790195681.5082","1790195689.92","10.418","8.2836","8.4124","0.1289","4111846351359.9673","FLOP/s","True","15","19","0x0000000000000400"
