target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.8,348.116145681789,61.94,13801.0,1790198083.7728,1790198092.87,0.72,1320.0,18,-420
1395,1387.0,367.5456125947232,63.64,13801.0,1790198102.721,1790198111.3517,0.72,1455.0,17,-420
1545,1537.0,382.8416460023148,66.21,12934.9,1790198121.1083,1790198129.4056,0.755,1605.0,16,-420
1702,1695.0,380.4172118713468,69.66,13814.3,1790198139.511,1790198147.8656,0.795,1777.0,17,-420
1852,1845.0,377.7332088244845,76.1,12989.1,1790198158.0685,1790198166.474,0.84,1935.0,16,-420
2010,1980.5,377.7194345783085,77.98,13801.0,1790198176.322,1790198184.7416,0.84,1935.0,17,-420
2167,2160.0,377.78530577871226,84.12,13801.0,1790198194.716,1790198203.1163,0.885,2085.0,16,-420
2317,2310.0,377.7824604288808,89.96,12934.9,1790198213.1218,1790198221.5057,0.93,2212.0,17,-420
2475,2467.0,377.60225692836246,98.19,13347.7,1790198231.5637,1790198239.9727,0.98,2340.0,17,-420
2625,2603.0,377.6138059731113,106.31,13801.0,1790198249.9583,1790198258.349,1.02,2430.0,17,-420
2782,2603.5,377.57130604719987,106.96,13801.0,1790198268.3823,1790198276.7859,1.02,2430.0,16,-420
2932,2603.5,377.7146513264059,109.24,13801.0,1790198286.767,1790198295.1715,1.02,2430.0,17,-420
3090,2602.5,377.60992574437654,110.21,13801.0,1790198305.1754,1790198313.5734,1.02,2422.0,17,-420
