target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1236.2,3804.808091478791,77.25,13801.0,1790198888.5135,1790198897.6375,0.72,1331.0,18,-420
1395,1387.0,3850.4298700574213,78.39,13801.0,1790198907.5796,1790198916.5575,0.72,1455.0,18,-420
1545,1537.0,4091.7607771184553,87.78,13801.0,1790198926.5095,1790198934.9987,0.76,1612.0,17,-420
1702,1695.0,4088.479274347473,96.8,13801.0,1790198944.9268,1790198953.4122,0.795,1785.0,17,-420
1852,1845.0,4077.0347621773813,101.72,12989.1,1790198963.2951,1790198971.798,0.84,1942.0,17,-420
2010,1978.9,4072.7407854279295,101.67,13801.0,1790198981.6715,1790198990.1805,0.84,1942.0,17,-420
2167,2160.0,4067.6906894718873,112.17,13801.0,1790199000.0884,1790199008.5858,0.885,2085.0,17,-420
2317,2310.0,4065.223729948593,123.69,13801.0,1790199018.4657,1790199026.9745,0.93,2212.0,17,-420
2475,2467.0,4061.011087179779,137.86,13376.0,1790199036.8205,1790199045.3638,0.98,2332.0,17,-420
2625,2595.9,4058.9946684054953,144.84,13376.0,1790199055.252,1790199063.7829,1.02,2415.0,17,-420
2782,2594.5,4060.124876428383,147.76,13801.0,1790199073.6399,1790199082.167,1.02,2415.0,17,-420
2932,2595.4,4059.7561675595293,148.79,13801.0,1790199092.0541,1790199100.5727,1.02,2415.0,17,-420
3090,2589.8,4060.090223941568,150.55,13801.0,1790199110.4429,1790199118.9641,1.02,2415.0,17,-420
