"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","13801","13801","13801","True","-1.2","none","41.97","18.34","43.48","41.9","42","98.7","38.32","True","1790196939.9872","1790196958.2692","20.788","18.0363","18.2821","0.2458","2872096580029.3325","FLOP/s","True","34","38","0x0000000000000400"
"1395","1392.9","1387","1395","13801","13801","13801","True","-2.1","none","45.57","25.5","46.89","42.1","43","98.1","41.1","True","1790196968.7438","1790196984.9717","18.586","15.9965","16.2282","0.2317","3238342867295.176","FLOP/s","True","30","34","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","48.77","21.39","51.17","42.6","43","99.4","43.45","True","1790196995.3459","1790197010.0078","16.908","14.4704","14.6622","0.1918","3579874144140.2217","FLOP/s","True","27","31","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","58.54","24.17","61.5","44.2","45","98.6","51.63","True","1790197020.3137","1790197033.6673","15.837","13.124","13.3538","0.2298","3947128868574.138","FLOP/s","True","24","29","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","69.44","37.59","71.82","46","47","100","60.48","True","1790197044.0947","1790197056.3356","14.724","12.0694","12.2404","0.171","4292017894290.6743","FLOP/s","True","22","27","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","81.97","36.27","85.77","47.4","49","98.5","70.77","True","1790197066.8002","1790197078.0897","13.674","11.1233","11.2891","0.1658","4657081245132.461","FLOP/s","True","20","25","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","89.04","57.59","92.55","49.2","50","97.9","75.39","True","1790197088.5008","1790197099.0433","13.112","10.3394","10.5421","0.2027","5010172787149.178","FLOP/s","True","19","24","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","98.91","48.86","104.06","51.1","52","97.4","82.68","True","1790197109.6623","1790197119.4404","12.021","9.6382","9.7784","0.1401","5374661302972.141","FLOP/s","True","18","22","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","114.71","49.83","122.12","54.1","55","97.4","95","True","1790197129.7085","1790197138.8923","11.46","9.0281","9.1833","0.1553","5737909323039.671","FLOP/s","True","16","21","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","142.57","62.61","153.82","58.9","61","97.3","116.94","True","1790197149.1634","1790197157.7961","10.924","8.5149","8.6327","0.1178","6083703446578.701","FLOP/s","True","15","20","0x0000000000000400"
"2782","2710.9","2700","2775","13801","13801","13801","False","-71.1","below","149.52","13.43","168.36","60.9","65","92.6","127.95","True","1790197168.1281","1790197176.4661","10.406","8.2479","8.3384","0.0905","6280628004388.398","FLOP/s","True","16","19","0x0000000000000400"
"2932","2705.2","2700","2722","13801","13801","13801","False","-226.8","below","158.62","81.47","168.27","62.7","65","95.9","128.1","True","1790197186.5794","1790197194.942","10.349","8.25","8.3628","0.1128","6279055713586.359","FLOP/s","True","15","19","0x0000000000000400"
"3090","2707.2","2700","2752","13801","13801","13801","False","-382.8","below","153","27.33","169.77","63.3","66","99.3","131.16","True","1790197204.9693","1790197213.3222","10.387","8.2519","8.3523","0.1004","6277568802765.142","FLOP/s","True","16","19","0x0000000000000400"
