"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1230","1230","1230","13036.8","810","13801","True","-7","none","73.83","10.98","82.24","44.6","46","94.1","65.15","True","1790202076.6252","1790202085.8608","11.49","9.0753","9.2371","0.1619","1885029875093.439","FLOP/s","True","17","21","0x0000000000000004;0x0000000000000400"
"1395","1387","1387","1387","12989.1","810","13801","True","-8","none","84.26","11.51","92.29","45.4","47","88.6","73.32","True","1790202096.2027","1790202104.811","10.866","8.4459","8.6087","0.1628","2025492222032.795","FLOP/s","True","16","20","0x0000000000000004;0x0000000000000400"
"1545","1537","1537","1537","12934.9","810","13801","True","-8","none","86.61","13.29","99.09","46.9","48","93.3","75.53","True","1790202115.0982","1790202123.5111","10.374","8.2686","8.4124","0.1438","2068928568018.9417","FLOP/s","True","15","19","0x0000000000000400"
"1702","1695","1695","1695","13376","7001","13801","True","-7","none","96.17","17.82","108.55","48.2","50","93.7","83.79","True","1790202133.6395","1790202142.1043","10.361","8.308","8.4655","0.1574","2059106766456.5276","FLOP/s","True","16","19","0x0000000000000400"
"1852","1830.4","1830","1837","13801","13801","13801","True","-21.6","none","98.85","18.55","108.87","48.8","50","95.2","86.09","True","1790202151.9181","1790202160.372","10.344","8.3087","8.452","0.1433","2058943647895.2346","FLOP/s","True","16","19","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","107.09","30.9","116.53","50.5","52","94.6","93.23","True","1790202170.2983","1790202178.7611","10.391","8.3136","8.4621","0.1485","2057732121036.2412","FLOP/s","True","16","19","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","117.73","39.92","127.44","51.9","53","97.2","102.57","True","1790202188.7433","1790202197.2126","10.289","8.3154","8.474","0.1586","2057288300336.2227","FLOP/s","True","16","19","0x0000000000000400"
"2317","2310","2310","2310","13813.5","13801","14001","True","-7","none","125.16","24.4","140.88","53.9","56","93.7","109.25","True","1790202207.0669","1790202215.5385","10.376","8.3159","8.4732","0.1573","2057163293029.3943","FLOP/s","True","16","19","0x0000000000000400"
"2475","2445.9","2445","2460","13801","13801","13801","True","-29.1","none","136.86","26.52","152.78","55.8","58","94","119.43","True","1790202225.514","1790202233.9763","10.376","8.3175","8.466","0.1485","2056761705042.1782","FLOP/s","True","16","19","0x0000000000000400"
"2625","2445.9","2445","2460","13801","13801","13801","False","-179.1","below","138.41","27.51","153.6","56.7","59","95","120.78","True","1790202243.9268","1790202252.3965","10.359","8.3155","8.4679","0.1524","2057267889436.7197","FLOP/s","True","16","19","0x0000000000000400"
"2782","2445.9","2445","2460","13801","13801","13801","False","-336.1","below","140.62","36.62","154.25","57.2","59","95.4","122.7","True","1790202262.3341","1790202270.8079","10.346","8.3156","8.4663","0.1508","2057246415135.4392","FLOP/s","True","16","19","0x0000000000000400"
"2932","2445.9","2445","2460","13801","13801","13801","False","-486.1","below","141.89","48.92","154.2","57.5","59","94.5","123.8","True","1790202280.744","1790202289.2084","10.39","8.3149","8.4679","0.153","2057406097691.8062","FLOP/s","True","16","19","0x0000000000000400"
"3090","2446.4","2445","2460","13376","7001","13801","False","-643.6","below","138.13","27.42","154.69","57.2","59","91.2","120.66","True","1790202299.1543","1790202307.6375","10.334","8.3183","8.4774","0.159","2056559597699.8398","FLOP/s","True","16","19","0x0000000000000400"
