"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","13801","13801","13801","True","-1.2","none","51.13","9.87","56.22","41.9","42","97.6","44.61","True","1790197545.2681","1790197554.5547","10.97","9.1348","9.2872","0.1524","349432448139.6709","byte/s","True","17","20","0x0000000000000400"
"1395","1387","1387","1387","13801","13801","13801","True","-8","none","52.81","9.3","58.13","40.9","41","96.3","46.47","True","1790197564.2996","1790197573.146","10.904","8.694","8.8488","0.1548","367150121634.75543","byte/s","True","16","20","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","55.62","9.93","61.28","40.9","41","96.6","48.24","True","1790197583.2781","1790197591.8606","10.385","8.4521","8.5824","0.1303","377658333995.9355","byte/s","True","16","19","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","59.57","16.77","65.12","40.9","41","94.3","52.09","True","1790197601.6763","1790197610.1686","10.392","8.342","8.4925","0.1505","382642501785.9519","byte/s","True","15","19","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","63.06","21.85","68.48","41.3","42","97.1","55.06","True","1790197620.0999","1790197628.5672","10.39","8.3192","8.4671","0.1479","383688654831.48425","byte/s","True","15","19","0x0000000000000400"
"2010","1980.5","1980","1987","12934.9","810","13801","True","-29.5","none","62.72","8.75","68.61","41.2","42","93.3","54.45","True","1790197638.5417","1790197646.9919","10.398","8.3192","8.4493","0.1301","383691080790.5352","byte/s","True","15","19","0x0000000000000400"
"2167","2160","2160","2160","12934.9","810","13801","True","-7","none","65.07","9.31","72.97","41.6","42","93.3","56.61","True","1790197656.9751","1790197665.434","10.413","8.3072","8.4589","0.1516","384243590790.8188","byte/s","True","15","19","0x0000000000000400"
"2317","2310","2310","2310","12934.9","810","13801","True","-7","none","69.41","10.21","77.91","42.2","43","93.3","60.42","True","1790197675.459","1790197683.9054","10.389","8.305","8.4463","0.1413","384344613205.71356","byte/s","True","15","19","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","78.74","25.4","85.97","43.4","44","93.4","70.12","True","1790197693.8543","1790197702.3121","10.363","8.3073","8.4581","0.1508","384240334528.95184","byte/s","True","15","19","0x0000000000000400"
"2625","2603","2602","2617","13801","13801","13801","True","-22","none","85.14","34.39","91.62","44.5","45","97.9","75.78","True","1790197712.2529","1790197720.687","10.369","8.3039","8.4345","0.1306","384399062875.4191","byte/s","True","15","19","0x0000000000000400"
"2782","2603","2602","2617","13801","13801","13801","False","-179","below","85.31","37.69","91.84","44.8","46","97.3","75.85","True","1790197730.6848","1790197739.1446","10.343","8.3048","8.46","0.1552","384357733591.33356","byte/s","True","15","19","0x0000000000000400"
"2932","2603.5","2602","2625","13347.7","7001","13801","False","-328.5","below","85.36","23.78","91.91","45.1","46","93.3","75.84","True","1790197749.0568","1790197757.511","10.364","8.3048","8.455","0.1502","384355414897.3504","byte/s","True","15","19","0x0000000000000400"
"3090","2603.5","2602","2625","13347.7","7001","13801","False","-486.5","below","83.3","23.93","92","45.3","46","93.4","74.25","True","1790197767.4698","1790197775.9317","10.377","8.3053","8.462","0.1567","384333215163.78784","byte/s","True","15","19","0x0000000000000400"
