"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","13801","13801","13801","True","-1.2","none","61.94","15.48","67.14","42.9","43","96","53.8","True","1790198083.7728","1790198092.87","10.892","8.9623","9.0978","0.1355","348116145681.789","byte/s","True","17","20","0x0000000000000400"
"1395","1387","1387","1387","13801","13801","13801","True","-8","none","63.64","18.77","69.46","42.8","43","95.2","55","True","1790198102.721","1790198111.3517","10.345","8.4885","8.6301","0.1416","367545612594.7232","byte/s","True","16","19","0x0000000000000400"
"1545","1537","1537","1537","12934.9","810","13801","True","-8","none","66.21","10.3","74.53","42.8","44","93.3","57.68","True","1790198121.1083","1790198129.4056","10.366","8.1493","8.2973","0.148","382841646002.3148","byte/s","True","15","19","0x0000000000000400"
"1702","1695","1695","1695","13814.3","13801","14001","True","-7","none","69.66","8.21","79.4","43.3","44","93.3","60.35","True","1790198139.511","1790198147.8656","10.355","8.2013","8.3553","0.154","380417211871.3468","byte/s","True","15","19","0x0000000000000400"
"1852","1845","1845","1845","12989.1","810","13801","True","-7","none","76.1","10.91","86.05","43.9","45","93.8","65.8","True","1790198158.0685","1790198166.474","10.338","8.2596","8.4059","0.1464","377733208824.4845","byte/s","True","16","19","0x0000000000000400"
"2010","1980.5","1980","1987","13801","13801","13801","True","-29.5","none","77.98","16.1","86.26","44.2","45","96.9","67.61","True","1790198176.322","1790198184.7416","10.363","8.2599","8.4196","0.1598","377719434578.3085","byte/s","True","15","19","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","84.12","24.45","92.01","45.1","46","96.5","72.97","True","1790198194.716","1790198203.1163","10.369","8.2584","8.3998","0.1414","377785305778.7123","byte/s","True","15","19","0x0000000000000400"
"2317","2310","2310","2310","12934.9","810","13801","True","-7","none","89.96","14.2","98.04","45.9","47","93.3","78.1","True","1790198213.1218","1790198221.5057","10.399","8.2585","8.3822","0.1237","377782460428.8808","byte/s","True","15","19","0x0000000000000400"
"2475","2467","2467","2467","13347.7","7001","13801","True","-8","none","98.19","22.16","109.72","47.3","49","93.3","86.63","True","1790198231.5637","1790198239.9727","10.355","8.2624","8.4097","0.1472","377602256928.3625","byte/s","True","15","19","0x0000000000000400"
"2625","2603","2602","2617","13801","13801","13801","True","-22","none","106.31","23.91","117.86","48.8","50","93.4","93.9","True","1790198249.9583","1790198258.349","10.374","8.2622","8.391","0.1288","377613805973.1113","byte/s","True","15","19","0x0000000000000400"
"2782","2603.5","2602","2625","13801","13801","13801","False","-178.5","below","106.96","26.59","118.13","49.5","51","95.8","94.44","True","1790198268.3823","1790198276.7859","10.353","8.2631","8.4042","0.1411","377571306047.1999","byte/s","True","15","19","0x0000000000000400"
"2932","2603.5","2602","2625","13801","13801","13801","False","-328.5","below","109.24","37.58","118.4","49.9","51","94.8","96.22","True","1790198286.767","1790198295.1715","10.366","8.26","8.4049","0.1449","377714651326.4059","byte/s","True","15","19","0x0000000000000400"
"3090","2602.5","2602","2610","13801","13801","13801","False","-487.5","below","110.21","44.06","118.4","50.6","52","100","96.91","True","1790198305.1754","1790198313.5734","10.371","8.2622","8.3981","0.1358","377609925744.3765","byte/s","True","15","19","0x0000000000000400"
