"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","13806.9","13801","14001","True","-1","none","62.42","10.79","66.35","46.3","47","95","58.45","True","1790199442.317","1790199460.7848","20.708","18.15","18.4666","0.3166","4451690503907.66","FLOP/s","True","34","38","0x0000000000000400"
"1395","1387","1387","1387","13801","13801","13801","True","-8","none","69.02","14.97","73.07","46.7","47","97.4","64.09","True","1790199471.091","1790199487.4525","18.509","16.1376","16.366","0.2284","5006821317034.235","FLOP/s","True","30","34","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","78.51","12.95","84.3","48","49","95.6","72.3","True","1790199497.6426","1790199512.4529","16.877","14.5444","14.8119","0.2675","5555274848812.882","FLOP/s","True","27","31","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","91.77","19.72","97.94","50.1","51","98","83.44","True","1790199522.5574","1790199535.9951","15.219","13.2168","13.4379","0.2211","6113300872044.601","FLOP/s","True","25","28","0x0000000000000400"
"1852","1845","1845","1845","13236.2","810","13801","True","-7","none","103.96","14.61","114.22","52.3","54","94.5","93.82","True","1790199545.8135","1790199558.1384","14.125","12.1344","12.3255","0.1911","6658626204825.224","FLOP/s","True","23","26","0x0000000000000400"
"2010","2001.7","1995","2002","13801","13801","13801","True","-8.3","none","112.66","29.09","121.49","53.7","55","96.2","101.34","True","1790199567.9823","1790199579.492","13.626","11.3276","11.5022","0.1746","7132848283916.935","FLOP/s","True","21","25","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","125.71","16","138.32","56","58","96.2","111.64","True","1790199589.661","1790199600.2178","12.515","10.3675","10.5585","0.191","7793427879953.091","FLOP/s","True","20","23","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","145.3","18.64","161.46","58.8","62","94.9","128.97","True","1790199610.2183","1790199620.0615","11.921","9.6933","9.8436","0.1504","8335506757144.34","FLOP/s","True","18","22","0x0000000000000400"
"2475","2422.4","2400","2467","13801","13801","13801","False","-52.6","below","164.36","25.77","181.08","62.4","66","95.4","145.13","True","1790199630.1834","1790199639.6245","11.452","9.302","9.4415","0.1395","8686072457144.713","FLOP/s","True","17","21","0x0000000000000004;0x0000000000000400"
"2625","2431.2","2400","2610","13801","13801","13801","False","-193.8","below","164.4","28.17","180.46","62.8","66","95.4","145.5","True","1790199649.6881","1790199659.1409","11.433","9.3069","9.4527","0.1457","8681499059393.023","FLOP/s","True","17","21","0x0000000000000004;0x0000000000000400"
"2782","2428","2392","2610","13801","13801","13801","False","-354","below","164.36","28.22","180.66","63.2","66","95.3","145.55","True","1790199669.1544","1790199678.6235","11.436","9.3183","9.4695","0.1512","8670903203255.764","FLOP/s","True","17","21","0x0000000000000004;0x0000000000000400"
"2932","2426.9","2385","2610","13801","13801","13801","False","-505.1","below","163.39","27.76","181.55","63.6","67","94.5","144.02","True","1790199688.7795","1790199698.2485","11.428","9.3261","9.4705","0.1444","8663661046325.709","FLOP/s","True","18","21","0x0000000000000400"
"3090","2416.8","2392","2610","13801","13801","13801","False","-673.2","below","165.7","28.66","180.93","63.6","66","95.3","146.57","True","1790199708.1328","1790199717.6003","11.466","9.335","9.4711","0.1361","8655368749126.147","FLOP/s","True","17","21","0x0000000000000400"
