"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","13801","13801","13801","True","-0.8","none","77.25","8.55","86","45.4","46","95.8","66.8","True","1790198888.5135","1790198897.6375","10.941","8.952","9.1234","0.1714","3804808091478.791","FLOP/s","True","17","20","0x0000000000000400"
"1395","1387","1387","1387","13801","13801","13801","True","-8","none","78.39","8.48","90.18","45.2","46","96","67.81","True","1790198907.5796","1790198916.5575","10.929","8.846","8.9807","0.1348","3850429870057.4214","FLOP/s","True","17","20","0x0000000000000004;0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","87.78","12.34","97.74","46.6","48","95.1","75.75","True","1790198926.5095","1790198934.9987","10.376","8.3242","8.4969","0.1727","4091760777118.455","FLOP/s","True","16","19","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","96.8","19.94","106.19","47.8","49","95","83.56","True","1790198944.9268","1790198953.4122","10.313","8.3309","8.4805","0.1496","4088479274347.473","FLOP/s","True","16","19","0x0000000000000400"
"1852","1845","1845","1845","12989.1","810","13801","True","-7","none","101.72","12.74","114.91","49","50","89.1","87.7","True","1790198963.2951","1790198971.798","10.331","8.3543","8.5098","0.1555","4077034762177.3813","FLOP/s","True","16","19","0x0000000000000400"
"2010","1978.9","1972","1987","13801","13801","13801","False","-31.1","below","101.67","12.77","115.51","49.6","51","93.8","87.66","True","1790198981.6715","1790198990.1805","10.39","8.3631","8.5105","0.1474","4072740785427.9297","FLOP/s","True","16","19","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","112.17","21.14","123.54","50.9","52","94.8","97.55","True","1790199000.0884","1790199008.5858","10.322","8.3735","8.4969","0.1234","4067690689471.887","FLOP/s","True","16","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","123.69","35.44","135.15","52.4","54","91.7","106.88","True","1790199018.4657","1790199026.9745","10.317","8.3786","8.5116","0.1331","4065223729948.593","FLOP/s","True","16","19","0x0000000000000400"
"2475","2467","2467","2467","13376","7001","13801","True","-8","none","137.86","24.57","149.89","54.9","57","93.2","119.97","True","1790199036.8205","1790199045.3638","10.376","8.3872","8.5442","0.1569","4061011087179.7793","FLOP/s","True","16","19","0x0000000000000400"
"2625","2595.9","2595","2610","13376","7001","13801","True","-29.1","none","144.84","26.58","163.25","57.1","59","93.7","126.18","True","1790199055.252","1790199063.7829","10.343","8.3914","8.5304","0.1389","4058994668405.495","FLOP/s","True","16","19","0x0000000000000400"
"2782","2594.5","2580","2610","13801","13801","13801","False","-187.5","below","147.76","27.48","163.7","57.7","60","95","128.67","True","1790199073.6399","1790199082.167","10.344","8.3891","8.5202","0.1311","4060124876428.383","FLOP/s","True","16","19","0x0000000000000400"
"2932","2595.4","2587","2610","13801","13801","13801","False","-336.6","below","148.79","34.79","164.09","58.4","60","95.5","129.56","True","1790199092.0541","1790199100.5727","10.359","8.3898","8.5194","0.1296","4059756167559.5293","FLOP/s","True","16","19","0x0000000000000400"
"3090","2589.8","2580","2602","13801","13801","13801","False","-500.2","below","150.55","47.3","164.17","58.6","61","94.2","131.07","True","1790199110.4429","1790199118.9641","10.361","8.3892","8.5205","0.1313","4060090223941.5684","FLOP/s","True","16","19","0x0000000000000400"
