"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1233.7","1230","1237","13801","13801","13801","True","-3.3","none","60.8","10.75","66.88","43.7","44","95.5","53.64","True","1790204997.7356","1790205007.091","11.454","9.2008","9.3497","0.1489","339091416972.44214","byte/s","True","17","21","0x0000000000000400"
"1395","1392","1387","1395","13801","13801","13801","True","-3","none","61.41","10.75","68.44","43.4","44","93.9","54.18","True","1790205017.2836","1790205026.2527","10.892","8.8072","8.9671","0.1599","354245989926.36066","byte/s","True","16","20","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","63.66","11.92","70.11","43.2","44","96.2","55.4","True","1790205036.2187","1790205044.8342","10.361","8.4683","8.6163","0.148","368420961294.0653","byte/s","True","16","19","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","68.66","19.21","74.66","43.7","44","97.6","59.81","True","1790205054.6248","1790205063.1874","10.345","8.3946","8.561","0.1664","371657905363.8995","byte/s","True","16","19","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","74.27","27.9","79.8","44","45","95.6","64.61","True","1790205073.0123","1790205081.5151","10.328","8.3707","8.5031","0.1324","372717975416.7274","byte/s","True","16","19","0x0000000000000400"
"2010","2002","2002","2002","12989.1","810","13801","True","-8","none","78.01","14.53","86.49","44.6","45","93.8","68.03","True","1790205091.3827","1790205099.8893","10.338","8.3735","8.5035","0.13","372592853300.28864","byte/s","True","16","19","0x0000000000000400"
"2167","2152.5","2152","2160","13801","13801","13801","True","-14.5","none","78.87","12.9","87.47","44.9","46","93.9","68.48","True","1790205109.7959","1790205118.3057","10.357","8.3726","8.5114","0.1388","372631511560.0107","byte/s","True","16","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","84.5","17.41","92.83","45.7","47","96.9","73.37","True","1790205128.1814","1790205136.699","10.302","8.3732","8.5164","0.1431","372604801036.7354","byte/s","True","16","19","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","91.83","32.76","98.96","46.9","48","95.4","80.22","True","1790205146.5389","1790205155.0396","10.346","8.3717","8.5042","0.1326","372674433537.51733","byte/s","True","16","19","0x0000000000000400"
"2625","2617","2617","2617","12989.1","810","13801","True","-8","none","101.67","17.14","110.53","48.1","49","92.7","88.61","True","1790205164.9418","1790205173.4477","10.363","8.3765","8.5062","0.1297","372459019837.86816","byte/s","True","16","19","0x0000000000000400"
"2782","2753.4","2752","2775","12989.1","810","13801","True","-28.6","none","105.71","18.67","118.57","49.7","51","93.8","91.98","True","1790205183.3427","1790205191.8555","10.391","8.3739","8.5119","0.138","372575660584.5706","byte/s","True","16","19","0x0000000000000400"
"2932","2752.1","2745","2775","13801","13801","13801","False","-179.9","below","107.41","18.87","118.7","50.2","52","93.9","93.8","True","1790205201.78","1790205210.3086","10.322","8.3735","8.5259","0.1524","372591669692.9323","byte/s","True","16","19","0x0000000000000400"
"3090","2750.3","2745","2760","13801","13801","13801","False","-339.7","below","108.98","28.39","119.01","50.8","52","96.8","94.77","True","1790205220.1349","1790205228.6518","10.342","8.3751","8.5185","0.1433","372520640319.5399","byte/s","True","16","19","0x0000000000000400"
