target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1230.0,4221.507445894625,67.95,13801.0,1790202611.0442,1790202626.233,0.72,1455.0,30,-420
1395,1387.0,4763.945227165234,80.03,13801.0,1790202636.0777,1790202649.5443,0.755,1612.0,27,-420
1545,1537.0,5275.464428884718,91.83,13801.0,1790202659.3516,1790202671.5146,0.795,1785.0,24,-420
1702,1695.0,5815.040937074912,105.58,13801.0,1790202681.5163,1790202692.5529,0.84,1942.0,22,-420
1852,1844.2,6241.840150282513,109.83,13443.1,1790202702.6416,1790202712.9483,0.84,1942.0,20,-420
2010,2002.0,6868.341619182385,128.46,13401.0,1790202722.7328,1790202732.0665,0.885,2085.0,18,-420
2167,2160.0,7392.213269184868,143.38,13376.0,1790202742.1973,1790202750.8884,0.93,2212.0,17,-420
2317,2250.3,7641.01306870723,158.17,13814.3,1790202761.118,1790202769.5075,0.9575,2298.5,16,-420
2475,2264.8,7625.272126947168,160.17,13801.0,1790202779.5297,1790202787.9635,0.955,2295.0,17,-420
2625,2249.4,7620.2761380020675,162.46,13801.0,1790202797.9319,1790202806.346,0.955,2291.0,16,-420
2782,2241.8,7614.361583508316,163.05,13376.0,1790202816.2357,1790202824.663,0.955,2287.0,17,-420
2932,2253.4,7611.868263452982,160.54,13801.0,1790202834.5757,1790202843.021,0.955,2287.0,17,-420
3090,2254.1,7602.9703115318625,160.98,13801.0,1790202852.97,1790202861.412,0.95,2287.0,17,-420
