target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1230.0,4637.490097877182,51.44,13801.0,1790203213.8251,1790203232.3278,0.72,1455.0,37,-420
1395,1387.0,5232.219270352275,62.69,13801.0,1790203242.6189,1790203259.0185,0.755,1612.0,33,-420
1545,1537.0,5793.665061291272,72.5,13801.0,1790203269.1594,1790203283.9536,0.8,1785.0,29,-420
1702,1695.0,6383.514935420557,86.96,13801.0,1790203294.0308,1790203307.4759,0.84,1942.0,27,-420
1852,1844.3,6851.777823621276,89.1,13505.3,1790203317.8742,1790203330.3775,0.845,1942.0,25,-420
2010,2002.0,7541.571950488924,104.94,13801.0,1790203340.5929,1790203351.9871,0.885,2085.0,23,-420
2167,2160.0,8132.258839082412,122.67,13811.0,1790203362.29,1790203372.8545,0.93,2212.0,21,-420
2317,2310.0,8696.920109638188,146.55,13423.2,1790203382.845,1790203392.7073,0.985,2340.0,19,-420
2475,2393.1,8978.819047778732,164.25,13423.2,1790203402.8714,1790203412.41,1.015,2407.0,18,-420
2625,2390.6,8970.764125623944,164.14,13423.2,1790203422.3676,1790203431.9324,1.015,2407.0,19,-420
2782,2386.1,8961.0032428027,168.11,13423.2,1790203441.8918,1790203451.4678,1.01,2407.0,19,-420
2932,2391.9,8955.327149884355,164.35,13423.2,1790203461.3725,1790203470.9374,1.01,2407.0,19,-420
3090,2387.3,8952.352023918678,164.73,13423.2,1790203480.8881,1790203490.4578,1.015,2407.0,19,-420
