target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.2,320.9995500971448,49.14,13801.0,1790197812.901,1790197823.7997,0.725,1312.0,22,-420
1395,1387.0,356.56538332392057,50.81,13079.3,1790197833.5469,1790197843.3628,0.72,1462.0,20,-420
1545,1537.0,390.7383661737112,56.52,12989.1,1790197853.5761,1790197862.5346,0.755,1605.0,18,-420
1702,1695.0,423.00782811340275,61.94,12934.9,1790197872.5943,1790197880.8733,0.795,1777.0,17,-420
1852,1845.0,423.52781626559215,63.42,12934.9,1790197891.0335,1790197899.3246,0.84,1942.0,17,-420
2010,1994.9,423.80404442916154,65.31,13801.0,1790197909.399,1790197917.6779,0.84,1942.0,16,-420
2167,2160.0,423.9393217273829,69.83,13801.0,1790197927.8135,1790197936.0861,0.885,2085.0,16,-420
2317,2310.0,423.9919723198958,75.94,13801.0,1790197946.2077,1790197954.4835,0.93,2212.0,17,-420
2475,2467.0,423.0356938210085,84.28,13347.7,1790197964.6089,1790197972.8989,0.98,2332.0,17,-420
2625,2598.9,423.29424097131493,87.26,13347.7,1790197983.2047,1790197991.4833,1.02,2422.0,17,-420
2782,2598.8,423.71024980587424,86.33,13347.7,1790198001.5844,1790198009.859,1.02,2422.0,17,-420
2932,2606.3,424.27711169252086,88.15,13801.0,1790198019.9512,1790198028.2115,1.02,2430.0,16,-420
3090,2606.8,424.1761225571421,88.2,13801.0,1790198038.3642,1790198046.6142,1.02,2430.0,17,-420
