"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","13801","13801","13801","True","-1","none","68.01","20.82","71.94","46.1","47","97.4","62.72","True","1790206074.1855","1790206089.3895","17.45","14.9405","15.2103","0.2698","4226759150053.102","FLOP/s","True","28","32","0x0000000000000400"
"1395","1393.1","1387","1395","13801","13801","13801","True","-1.9","none","74.63","21.39","79.43","46.6","47","97","67.99","True","1790206099.6951","1790206113.1515","15.298","13.2491","13.453","0.2039","4766357388559.829","FLOP/s","True","25","28","0x0000000000000400"
"1545","1537","1537","1537","13236.2","810","13801","True","-8","none","77.12","11.88","84.82","47","48","92.6","69.71","True","1790206123.062","1790206135.2197","14.11","11.9859","12.1616","0.1757","5268685660986.459","FLOP/s","True","23","26","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","89.11","22.48","95.7","48.8","50","95.2","79.82","True","1790206145.212","1790206156.2268","13.109","10.8546","11.0149","0.1603","5817793310664.391","FLOP/s","True","20","24","0x0000000000000004;0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","102.03","13.24","112.71","50.6","52","96.2","89.95","True","1790206166.3735","1790206176.4884","11.968","9.9794","10.114","0.1346","6328008430460.084","FLOP/s","True","19","22","0x0000000000000004;0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","116.56","16.36","129.55","52.8","54","95.6","102.25","True","1790206186.3743","1790206195.7109","11.469","9.1987","9.3314","0.1327","6865053324807.035","FLOP/s","True","17","21","0x0000000000000004;0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","121.74","13.98","136.76","54.1","56","94.8","106.23","True","1790206205.906","1790206214.6976","10.893","8.6453","8.7915","0.1462","7304551094256.007","FLOP/s","True","16","20","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","137.62","15.82","155.12","56.4","59","94.8","119.29","True","1790206224.8349","1790206233.008","10.39","8.0319","8.1735","0.1415","7862333084885.987","FLOP/s","True","15","19","0x0000000000000400"
"2475","2453.1","2422","2467","13801","13801","13801","True","-21.9","none","159.06","27.47","177.21","59.7","62","95","135.94","True","1790206243.2654","1790206251.1084","9.766","7.7167","7.8424","0.1257","8183547588143.306","FLOP/s","True","15","18","0x0000000000000004;0x0000000000000400"
"2625","2476.9","2415","2617","12873.1","810","13801","False","-148.1","below","154.88","21.06","177.95","59.9","63","92.9","133.49","True","1790206261.0768","1790206268.927","9.829","7.738","7.8479","0.1099","8160986728176.291","FLOP/s","True","14","18","0x0000000000000004;0x0000000000000400"
"2782","2470.5","2415","2760","13801","13801","13801","False","-311.5","below","153.45","21.09","174.12","59.9","63","93","133.1","True","1790206278.951","1790206286.7997","9.811","7.7541","7.8532","0.099","8144043096062.299","FLOP/s","True","14","18","0x0000000000000004;0x0000000000000400"
"2932","2455.7","2407","2730","13801","13801","13801","False","-476.3","below","157.32","24.24","173.24","60.4","63","95.4","134.8","True","1790206296.8053","1790206304.6711","9.782","7.754","7.8638","0.1098","8144147600887.727","FLOP/s","True","15","18","0x0000000000000004;0x0000000000000400"
"3090","2467.9","2407","2760","12873.1","810","13801","False","-622.1","below","159.32","19.84","178.1","60.4","63","92.2","136.76","True","1790206314.6327","1790206322.4845","9.812","7.7558","7.8596","0.1039","8142287500916.835","FLOP/s","True","14","18","0x0000000000000004;0x0000000000000400"
