target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.2,4640.045841775282,51.63,13801.0,1790199754.8086,1790199773.2853,0.72,1335.0,37,-420
1395,1387.0,5220.6328318938,56.89,13801.0,1790199783.5776,1790199800.005,0.72,1455.0,33,-420
1545,1537.0,5794.5332028527055,67.1,13319.9,1790199810.1048,1790199824.9049,0.755,1612.0,29,-420
1702,1695.0,6374.78356465326,78.26,13281.4,1790199835.0834,1790199848.5305,0.795,1785.0,27,-420
1852,1845.0,6947.155198237208,90.76,13801.0,1790199858.9275,1790199871.2547,0.8425,1942.0,24,-420
2010,2001.3,7435.633567435957,97.61,13801.0,1790199881.6885,1790199893.2459,0.84,1942.0,23,-420
2167,2160.0,7971.373292752625,109.82,13801.0,1790199903.3763,1790199914.1631,0.885,2085.0,21,-420
2317,2310.0,8246.597274924085,124.92,13461.0,1790199924.5197,1790199934.9082,0.93,2212.0,21,-420
2475,2467.0,8600.824245811773,150.27,13443.1,1790199944.9241,1790199954.8864,0.985,2340.0,20,-420
2625,2518.8,9142.775169396553,165.64,13801.0,1790199964.8189,1790199974.2007,1.005,2396.0,18,-420
2782,2539.3,8802.008433078548,167.39,13801.0,1790199984.2132,1790199993.9526,1.015,2403.5,20,-420
2932,2497.4,9338.980164123563,168.34,13401.0,1790200004.0488,1790200013.2327,0.995,2377.0,18,-420
3090,2497.2,9329.415829135296,164.59,13401.0,1790200023.4914,1790200032.6846,0.995,2377.0,18,-420
