"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.4","1230","1237","13418.9","810","13801","True","-0.6","none","61.85","10.66","65.97","46.2","47","94.8","57.93","True","1790206359.5775","1790206378.0464","20.743","18.1551","18.4663","0.3112","4450434918081.808","FLOP/s","True","34","38","0x0000000000000400"
"1395","1392.9","1387","1395","13801","13801","13801","True","-2.1","none","68.33","14.76","72.4","46.7","48","96.3","63.21","True","1790206388.4133","1790206404.7795","18.537","16.1031","16.3662","0.263","5017545423173.207","FLOP/s","True","30","34","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","72.96","12.49","77.88","47.3","48","97.4","67.25","True","1790206414.9862","1790206429.7973","16.852","14.5753","14.8101","0.2348","5543502903772.271","FLOP/s","True","27","31","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","83.7","19.71","89.58","49.1","50","98","76.18","True","1790206439.8741","1790206453.3235","15.234","13.2106","13.4503","0.2396","6116145708671.605","FLOP/s","True","25","28","0x0000000000000400"
"1852","1845","1845","1845","13236.2","810","13801","True","-7","none","96.14","13.79","104.75","50.5","52","93","86.83","True","1790206463.1508","1790206475.4867","14.204","12.1427","12.3429","0.2002","6654066657530.37","FLOP/s","True","23","26","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","112.51","22.57","122.08","53.6","55","97.8","100.9","True","1790206485.3815","1790206496.765","13.633","11.1862","11.3817","0.1955","7223005054925.14","FLOP/s","True","21","25","0x0000000000000400"
"2167","2160","2160","2160","13151.4","810","13801","True","-7","none","115.87","15.25","128.23","54.2","56","92.4","102.93","True","1790206507.0605","1790206517.7484","12.529","10.4935","10.69","0.1965","7699855710809.044","FLOP/s","True","20","23","0x0000000000000400"
"2317","2310","2310","2310","13079.3","810","13801","True","-7","none","131.98","17.05","146.65","56.6","59","92.4","117.35","True","1790206527.6494","1790206537.4836","11.984","9.6927","9.8326","0.1399","8336029712240.341","FLOP/s","True","18","22","0x0000000000000400"
"2475","2467","2467","2467","13036.8","810","13801","True","-8","none","159.45","19.86","174.24","60.3","64","92.1","140.44","True","1790206547.6812","1790206556.9071","11.454","9.0751","9.2239","0.1488","8903260728028.324","FLOP/s","True","17","21","0x0000000000000004;0x0000000000000400"
"2625","2518.4","2490","2617","13036.8","810","13801","False","-106.6","below","167.94","21.6","183.01","62.3","65","92","146.42","True","1790206567.176","1790206576.2487","10.891","8.9272","9.0757","0.1485","9050790212893.543","FLOP/s","True","17","20","0x0000000000000004;0x0000000000000400"
"2782","2543.6","2497","2760","13036.8","810","13801","False","-238.4","below","163.9","26.85","181.77","63.1","67","94","143.55","True","1790206586.1344","1790206595.2105","10.923","8.9296","9.0789","0.1493","9048357033314.492","FLOP/s","True","17","20","0x0000000000000400"
"2932","2539.2","2490","2760","13036.8","810","13801","False","-392.8","below","162.5","24.23","180.86","63.4","67","94.1","142.3","True","1790206605.0923","1790206614.169","10.889","8.9421","9.0777","0.1356","9035755085151.209","FLOP/s","True","17","20","0x0000000000000400"
"3090","2528.1","2490","2760","13801","13801","13801","False","-561.9","below","164.72","26.71","180.35","63.4","66","94.4","144.24","True","1790206624.0329","1790206633.1079","10.891","8.9438","9.0713","0.1276","9034042850872.365","FLOP/s","True","17","20","0x0000000000000004;0x0000000000000400"
