"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.5","1230","1237","13801","13801","13801","True","-0.5","none","60.39","39.86","62.12","45.2","46","99","54.42","True","1790197250.7982","1790197266.7078","18.597","15.6917","15.9091","0.2174","8408375646020.778","FLOP/s","True","29","34","0x0000000000000400"
"1395","1387","1387","1387","13801","13801","13801","True","-8","none","66.36","34.49","68.94","45.7","46","98.5","58.6","True","1790197277.3887","1790197291.4841","16.384","13.87","14.0953","0.2253","9512691629386.26","FLOP/s","True","26","30","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","72.98","41.96","75.82","46.5","47","98.8","64.07","True","1790197301.7616","1790197314.5162","15.313","12.5275","12.7543","0.2268","10532123681863.756","FLOP/s","True","23","28","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","85.7","57.85","88.62","48.2","49","98.6","73.9","True","1790197325.0851","1790197336.5622","13.673","11.3321","11.4768","0.1447","11643161859372.268","FLOP/s","True","21","25","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","100.04","50.38","105.17","50.7","52","100","85.18","True","1790197346.7493","1790197357.309","13.1","10.4082","10.5594","0.1512","12676716773644.178","FLOP/s","True","19","24","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","116.29","40.99","124.85","53.4","55","97.7","97.05","True","1790197367.8904","1790197377.6272","12.024","9.5783","9.7366","0.1583","13775017703870.557","FLOP/s","True","18","22","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","128.87","93.47","133.47","55.1","56","97.7","106.8","True","1790197387.9187","1790197397.0271","11.452","8.9657","9.1093","0.1436","14716201198732.754","FLOP/s","True","16","21","0x0000000000000004;0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","143.95","42.2","155","58.5","60","100","118.27","True","1790197407.3884","1790197415.8026","10.892","8.279","8.4133","0.1343","15936799449474.355","FLOP/s","True","15","20","0x0000000000000400"
"2475","2449","2430","2467","13801","13801","13801","True","-26","none","167.82","60.88","183.14","62.9","65","100","134.96","True","1790197426.2955","1790197434.2395","10.355","7.8238","7.9431","0.1193","16864155288911.072","FLOP/s","True","14","19","0x0000000000000004;0x0000000000000400"
"2625","2444.2","2430","2520","13801","13801","13801","False","-180.8","below","171.31","78.55","180.38","63.5","67","100","138.22","True","1790197444.7027","1790197452.6491","10.36","7.8397","7.9471","0.1074","16829956205872.559","FLOP/s","True","14","19","0x0000000000000004;0x0000000000000400"
"2782","2446.9","2430","2527","13801","13801","13801","False","-335.1","below","172.46","88.43","180.29","63.3","66","97.6","139.79","True","1790197463.1432","1790197471.0879","10.338","7.8431","7.9449","0.1018","16822640200310.314","FLOP/s","True","14","19","0x0000000000000004;0x0000000000000400"
"2932","2437.9","2430","2475","13801","13801","13801","False","-494.1","below","175.33","120.2","183.08","64.1","66","100","143.29","True","1790197481.5016","1790197489.471","10.379","7.8466","7.9691","0.1224","16815012103224.56","FLOP/s","True","14","19","0x0000000000000004;0x0000000000000400"
"3090","2445.3","2430","2505","13801","13801","13801","False","-644.7","below","175.49","126.03","180.62","64.5","66","97.8","144.33","True","1790197499.9063","1790197507.8529","10.364","7.8466","7.9474","0.1007","16815017460610.803","FLOP/s","True","14","19","0x0000000000000004;0x0000000000000400"
