target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1230.0,3845.6535556340814,78.78,13801.0,1790202344.5701,1790202353.5537,0.72,1455.0,18,-420
1395,1387.0,4035.4381783827553,87.3,13801.0,1790202363.5019,1790202372.0756,0.76,1612.0,17,-420
1545,1537.0,4106.363190720258,97.47,13801.0,1790202381.8589,1790202390.3015,0.795,1785.0,17,-420
1702,1695.0,4093.4345465354945,105.84,13376.0,1790202400.2094,1790202408.662,0.84,1942.0,17,-420
1852,1830.4,4082.2947026391935,102.35,13376.0,1790202418.6418,1790202427.1292,0.84,1942.0,17,-420
2010,2002.0,4074.686264321314,111.3,13801.0,1790202436.9631,1790202445.4518,0.885,2085.0,16,-420
2167,2160.0,4070.4349290992095,123.69,13801.0,1790202455.3571,1790202463.854,0.93,2212.0,17,-420
2317,2310.0,4066.687843927587,137.82,13801.0,1790202473.7436,1790202482.2678,0.98,2332.0,17,-420
2475,2444.0,4065.189135930282,143.03,13376.0,1790202492.1575,1790202500.6653,1.02,2415.0,17,-420
2625,2440.8,4065.4603241766877,146.98,13801.0,1790202510.5234,1790202519.0388,1.02,2415.0,17,-420
2782,2439.3,4065.015592499641,148.14,13801.0,1790202528.9482,1790202537.4665,1.02,2415.0,17,-420
2932,2437.5,4065.558250022581,150.17,13801.0,1790202547.2744,1790202555.7873,1.02,2415.0,17,-420
3090,2438.4,4064.566738288676,145.18,13801.0,1790202565.5879,1790202574.0865,1.02,2415.0,17,-420
