target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1232.1,8320.230999880872,62.43,13801.0,1790200698.2574,1790200714.3255,0.72,1327.0,32,-420
1395,1387.0,8642.588946216125,65.65,13801.0,1790200724.8466,1790200740.3082,0.72,1447.0,31,-420
1545,1537.0,10517.034500970358,80.74,13801.0,1790200751.0774,1790200763.8308,0.755,1612.0,25,-420
1702,1695.0,11601.726468227745,93.49,13801.0,1790200774.4043,1790200785.9211,0.795,1792.0,23,-420
1852,1845.0,12658.595619662308,113.88,13801.0,1790200796.4881,1790200807.0342,0.84,1942.0,21,-420
2010,2002.0,13581.331897391208,121.23,13801.0,1790200817.6002,1790200827.4712,0.84,1946.0,20,-420
2167,2160.0,14592.900412596167,137.88,13801.0,1790200838.0682,1790200847.2503,0.885,2085.0,18,-420
2317,2310.0,15814.693751124689,167.71,13801.0,1790200857.5761,1790200866.0494,0.94,2242.0,17,-420
2475,2334.8,16050.625152473976,176.59,13801.0,1790200876.422,1790200884.8005,0.95,2280.0,17,-420
2625,2337.3,16035.991820006171,177.35,13801.0,1790200894.8649,1790200903.2437,0.945,2280.0,17,-420
2782,2355.2,16025.958441913997,172.96,13801.0,1790200913.7664,1790200922.142,0.945,2280.0,17,-420
2932,2353.9,16014.346116262688,172.91,13801.0,1790200932.1947,1790200940.5952,0.945,2272.0,17,-420
3090,2394.2,15283.143337181566,172.69,13801.0,1790200951.2177,1790200959.994,0.965,2317.0,17,-420
