"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","13812.1","13801","14001","True","-1.6","none","70.95","10.21","79.11","43.7","45","94.7","62.27","True","1790205537.4442","1790205546.9676","11.473","9.3735","9.5222","0.1487","1825060263465.7534","FLOP/s","True","18","21","0x0000000000000400"
"1395","1392.2","1387","1395","13036.8","810","13801","True","-2.8","none","73.88","10.5","82.73","44.1","45","94.1","64.44","True","1790205556.9918","1790205566.0149","10.893","8.8854","9.0253","0.1398","1925301916993.668","FLOP/s","True","17","20","0x0000000000000400"
"1545","1537","1537","1537","13813.5","13801","14001","True","-8","none","76.09","11.92","85.26","44.4","45","93.8","66.21","True","1790205575.9343","1790205584.6111","10.922","8.5438","8.6809","0.137","2002277592563.724","FLOP/s","True","16","20","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","83.53","12.02","93.11","45.2","46","95.6","72.17","True","1790205594.8938","1790205603.3877","10.273","8.336","8.4906","0.1546","2052210139547.3848","FLOP/s","True","16","19","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","90.71","22.5","99.14","46.9","48","97.8","78.55","True","1790205613.2232","1790205621.6993","10.392","8.3075","8.475","0.1675","2059235480335.8093","FLOP/s","True","16","19","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","100.1","28.16","109.04","47.9","49","94.6","86.33","True","1790205631.6718","1790205640.1356","10.34","8.308","8.4642","0.1562","2059109344047.8562","FLOP/s","True","16","19","0x0000000000000400"
"2167","2152.5","2152","2160","12989.1","810","13801","True","-14.5","none","101.37","14.54","110.41","48.5","50","92","87.83","True","1790205650.0525","1790205658.5198","10.391","8.3087","8.4739","0.1652","2058939583892.1797","FLOP/s","True","16","19","0x0000000000000400"
"2317","2310","2310","2310","12989.1","810","13801","True","-7","none","103.74","15.65","117.07","49.8","51","93.4","89.84","True","1790205668.4979","1790205676.9649","10.36","8.3112","8.4655","0.1543","2058313943512.1592","FLOP/s","True","16","19","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","114.66","16.39","128.64","51.2","53","95.2","99.02","True","1790205686.8889","1790205695.3437","10.375","8.3113","8.4507","0.1394","2058304606998.3113","FLOP/s","True","16","19","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","128.02","23.66","142.07","53.8","55","94.9","111.15","True","1790205705.2865","1790205713.7624","10.391","8.3139","8.4749","0.161","2057665121163.6106","FLOP/s","True","16","19","0x0000000000000400"
"2782","2745.4","2745","2752","13801","13801","13801","False","-36.6","below","140.33","34.13","154.46","55.7","58","95.3","121.77","True","1790205723.7337","1790205732.1984","10.33","8.3137","8.4644","0.1507","2057702246524.7107","FLOP/s","True","16","19","0x0000000000000400"
"2932","2745.9","2745","2760","12989.1","810","13801","False","-186.1","below","141.26","22.63","155.06","56","58","89.9","122.5","True","1790205742.1083","1790205750.5626","10.313","8.3142","8.4619","0.1476","2057570630794.888","FLOP/s","True","16","19","0x0000000000000400"
"3090","2745.9","2745","2760","12989.1","810","13801","False","-344.1","below","137.07","21.79","155.44","56.8","59","93.8","119.36","True","1790205760.478","1790205768.9378","10.314","8.3131","8.46","0.1469","2057853187278.4404","FLOP/s","True","16","19","0x0000000000000400"
