target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1234.9,1872.2268248322828,73.65,13801.0,1790198620.9214,1790198630.1941,0.72,1320.0,19,-420
1395,1387.0,2005.7136823912122,76.46,13801.0,1790198640.4942,1790198649.1532,0.72,1440.0,17,-420
1545,1537.0,2097.989709036535,83.87,13801.0,1790198658.9153,1790198667.2023,0.755,1605.0,17,-420
1702,1695.0,2085.8273992873947,88.97,13801.0,1790198677.3941,1790198685.745,0.795,1777.0,17,-420
1852,1845.0,2083.88318914775,97.17,12934.9,1790198695.8233,1790198704.1831,0.84,1942.0,17,-420
2010,1982.8,2083.5920694009174,94.35,12934.9,1790198714.1949,1790198722.5376,0.84,1942.0,16,-420
2167,2160.0,2082.9702796776273,102.59,13801.0,1790198732.5888,1790198740.9474,0.885,2085.0,17,-420
2317,2310.0,2082.206673144382,113.22,13801.0,1790198751.0219,1790198759.378,0.93,2212.0,17,-420
2475,2467.0,2081.7634050182305,127.07,13801.0,1790198769.4393,1790198777.7842,0.98,2332.0,17,-420
2625,2596.0,2081.8054838144662,139.0,13801.0,1790198787.8598,1790198796.2203,1.02,2422.0,17,-420
2782,2596.0,2081.655669766753,139.36,13347.7,1790198806.2971,1790198814.6539,1.02,2422.0,16,-420
2932,2596.5,2081.408526255113,134.65,13347.7,1790198824.7018,1790198833.0616,1.02,2422.0,17,-420
3090,2596.5,2081.585507260153,136.92,13801.0,1790198843.1221,1790198851.4617,1.02,2422.0,17,-420
