"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","13801","13801","13801","True","-1.6","none","61.48","8.17","65.19","45","46","96.4","57.12","True","1790196011.7243","1790196030.1288","20.26","18.0926","18.4047","0.312","4465810428015.763","FLOP/s","True","34","37","0x0000000000000400"
"1395","1392.6","1387","1395","13801","13801","13801","True","-2.4","none","67.39","13.61","71.52","45.7","46","98.2","61.88","True","1790196040.0502","1790196056.3485","18.586","16.055","16.2979","0.243","5032602283816.931","FLOP/s","True","30","34","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","71.74","8.92","76.96","46","47","96.1","65.39","True","1790196066.6781","1790196081.4524","16.95","14.5302","14.7741","0.2439","5560719372626.589","FLOP/s","True","27","31","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","82.44","11.4","88.68","47.6","49","97.1","74.65","True","1790196091.6661","1790196105.0534","15.255","13.1732","13.3873","0.214","6133517805081.271","FLOP/s","True","25","28","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","96.78","23.18","103.18","50","51","97.6","86.71","True","1790196114.9659","1790196127.2712","14.246","12.1146","12.3055","0.1908","6669466257952.022","FLOP/s","True","23","26","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","109.04","10.7","120.87","51.9","54","94.2","96.97","True","1790196137.2359","1790196148.5987","13.123","11.1614","11.3628","0.2014","7239064490579.191","FLOP/s","True","21","24","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","118.39","39.3","127.25","53.6","55","96.7","104.6","True","1790196158.3977","1790196169.0447","12.587","10.4735","10.6471","0.1736","7714531258427.655","FLOP/s","True","20","23","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","133.02","24.29","145.42","56.1","58","97.3","117.26","True","1790196179.0283","1790196188.8439","11.989","9.6736","9.8156","0.1419","8352408276300.405","FLOP/s","True","18","22","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","155.84","23.3","172.96","60.1","62","96.2","134.67","True","1790196199.0572","1790196208.2495","10.905","9.0562","9.1922","0.136","8921893999974.47","FLOP/s","True","17","20","0x0000000000000400"
"2625","2523.2","2505","2610","13801","13801","13801","False","-101.8","below","166.61","35.18","183.28","61.7","64","97.6","144.44","True","1790196218.0098","1790196227.0359","10.93","8.878","9.0269","0.1489","9100986722301.117","FLOP/s","True","17","20","0x0000000000000004;0x0000000000000400"
"2782","2528.1","2505","2722","13801","13801","13801","False","-253.9","below","166.83","34.7","183.96","62.6","65","97.4","144.32","True","1790196237.0003","1790196246.034","10.865","8.884","9.0339","0.1499","9094818345289.244","FLOP/s","True","17","20","0x0000000000000004;0x0000000000000400"
"2932","2531.2","2505","2760","13036.8","810","13801","False","-400.8","below","166.18","13.86","182.88","62.4","65","91.7","144.1","True","1790196255.9101","1790196264.9479","10.918","8.8913","9.0378","0.1465","9087345208812.709","FLOP/s","True","17","20","0x0000000000000004;0x0000000000000400"
"3090","2542.7","2482","2760","13036.8","810","13801","False","-547.3","below","162.38","15.39","182.86","62.5","66","91.4","141.18","True","1790196274.8576","1790196283.9038","10.913","8.9064","9.0458","0.1395","9071968160282.43","FLOP/s","True","17","20","0x0000000000000004;0x0000000000000400"
