target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.4,3716.3998877321033,77.9,13801.0,1790195458.8532,1790195468.1561,0.72,1245.0,18,-420
1395,1389.0,3895.5579987397455,79.05,13801.0,1790195478.444,1790195487.321,0.72,1327.0,18,-420
1545,1537.0,4063.313256066112,82.6,13801.0,1790195497.3868,1790195505.9293,0.72,1455.0,17,-420
1702,1695.0,4162.4307309913165,88.47,12934.9,1790195515.7706,1790195524.0976,0.76,1612.0,17,-420
1852,1845.0,4134.919578509487,94.1,12934.9,1790195534.1957,1790195542.569,0.795,1785.0,17,-420
2010,2002.0,4126.402261931524,101.2,13814.3,1790195552.6391,1790195561.0379,0.84,1942.0,17,-420
2167,2152.1,4123.093282287278,103.38,13801.0,1790195571.072,1790195579.4775,0.845,1957.0,16,-420
2317,2310.0,4120.083028982139,111.66,13801.0,1790195589.4876,1790195597.9136,0.885,2085.0,17,-420
2475,2467.0,4115.759015914225,123.83,13801.0,1790195607.8588,1790195616.2686,0.93,2212.0,17,-420
2625,2617.0,4113.315584735805,131.89,12934.9,1790195626.2362,1790195634.6553,0.98,2332.0,17,-420
2782,2745.4,4111.822723495655,141.63,12934.9,1790195644.6731,1790195653.0853,1.02,2415.0,16,-420
2932,2743.9,4112.025058289163,143.5,13801.0,1790195663.1071,1790195671.5194,1.02,2415.0,17,-420
3090,2744.4,4111.846351359967,145.84,13801.0,1790195681.5082,1790195689.92,1.02,2415.0,17,-420
