timestamp_iso,elapsed_seconds,sm_clock_mhz,memory_clock_mhz,power_draw_w,temperature_c,gpu_utilization_pct,memory_utilization_pct,fan_speed_pct,memory_used_mb,throttle_bitmask,throttle_reasons
2026-08-23T18:20:36.3828127-07:00,0.1,1110,810,15.16,40,9,15,31,1326,0x0000000000000001,GpuIdle
2026-08-23T18:20:37.4340818-07:00,1.2,1080,810,15.22,40,7,13,31,1326,0x0000000000000001,GpuIdle
2026-08-23T18:20:38.4768635-07:00,2.2,1830,16301,33.12,55,99,20,31,2239,0x0000000000000000,None
2026-08-23T18:20:39.5153283-07:00,3.3,2977,16301,174.59,59,99,20,31,2239,0x0000000000000000,None
2026-08-23T18:20:40.5622262-07:00,4.3,2977,16301,175.98,61,99,20,31,2239,0x0000000000000000,None
2026-08-23T18:20:41.5966189-07:00,5.4,2977,16301,170.09,62,99,20,32,2239,0x0000000000000000,None
2026-08-23T18:20:42.6351820-07:00,6.4,2977,16301,177.19,62,99,20,33,2239,0x0000000000000000,None
2026-08-23T18:20:43.6698833-07:00,7.4,2977,16301,172.62,63,99,20,35,2239,0x0000000000000000,None
2026-08-23T18:20:44.7177869-07:00,8.5,2977,16301,177.96,64,99,20,37,2239,0x0000000000000001,GpuIdle
2026-08-23T18:20:45.7511975-07:00,9.5,2977,16301,172.58,64,99,20,38,2239,0x0000000000000001,GpuIdle
2026-08-23T18:20:46.7855503-07:00,10.5,2977,16301,178.59,64,99,20,39,2239,0x0000000000000001,GpuIdle
2026-08-23T18:20:47.8196189-07:00,11.6,2977,16301,173.68,65,99,20,40,2239,0x0000000000000001,GpuIdle
2026-08-23T18:20:48.8585507-07:00,12.6,2977,16301,179.25,65,99,20,41,2239,0x0000000000000001,GpuIdle
2026-08-23T18:20:49.8929177-07:00,13.6,2977,16301,174.51,66,99,20,42,2239,0x0000000000000001,GpuIdle
2026-08-23T18:20:50.9311065-07:00,14.7,2977,16301,179.58,66,99,20,42,2239,0x0000000000000001,GpuIdle
2026-08-23T18:20:51.9780085-07:00,15.7,2977,16301,174.89,66,99,20,43,2239,0x0000000000000001,GpuIdle
2026-08-23T18:20:53.0123984-07:00,16.8,2977,16301,180.17,66,99,20,43,2234,0x0000000000000001,GpuIdle
2026-08-23T18:20:54.0468129-07:00,17.8,2970,16301,175.79,67,99,20,44,2234,0x0000000000000001,GpuIdle
2026-08-23T18:20:55.0817207-07:00,18.8,2977,16301,180.63,67,99,20,44,2234,0x0000000000000001,GpuIdle
2026-08-23T18:20:56.1200624-07:00,19.9,2970,16301,174.78,66,99,20,44,2234,0x0000000000000001,GpuIdle
2026-08-23T18:20:57.1544994-07:00,20.9,2977,16301,181.31,68,99,20,45,2234,0x0000000000000001,GpuIdle
2026-08-23T18:20:58.1885256-07:00,21.9,2977,16301,175.71,68,99,20,45,2234,0x0000000000000001,GpuIdle
2026-08-23T18:20:59.2232487-07:00,23,2977,16301,181.88,68,99,20,46,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:00.2572706-07:00,24,2970,16301,176.65,68,99,20,46,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:01.2958632-07:00,25.1,2977,16301,181.80,68,99,20,46,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:02.3344203-07:00,26.1,2970,16301,177.18,68,99,20,46,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:03.3777418-07:00,27.1,2977,16301,182.44,69,99,20,47,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:04.4160390-07:00,28.2,2977,16301,176.79,64,67,13,47,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:05.4501283-07:00,29.2,2977,16301,177.58,69,99,20,47,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:06.4848381-07:00,30.2,2977,16301,183.31,69,99,20,47,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:07.5313717-07:00,31.3,2977,16301,178.57,69,99,20,48,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:08.5699489-07:00,32.3,2977,16301,183.51,70,99,20,48,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:09.6043389-07:00,33.4,2977,16301,178.69,70,99,20,48,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:10.6386795-07:00,34.4,2977,16301,183.73,70,99,20,49,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:11.6730974-07:00,35.4,2977,16301,183.24,70,99,20,49,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:12.7036612-07:00,36.5,2977,16301,184.15,70,99,20,49,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:13.7380205-07:00,37.5,2977,16301,178.20,70,99,20,49,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:14.7721322-07:00,38.5,2977,16301,184.58,71,99,20,49,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:15.8065152-07:00,39.6,2970,16301,180.36,71,99,20,50,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:16.8453752-07:00,40.6,2977,16301,184.47,71,99,20,50,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:17.8755684-07:00,41.6,2977,16301,180.02,71,99,20,50,2234,0x0000000000000001,GpuIdle
2026-08-23T18:21:18.9100717-07:00,42.7,2977,16301,184.83,71,99,20,50,2234,0x0000000000000001,GpuIdle
