timestamp_iso,elapsed_seconds,sm_clock_mhz,memory_clock_mhz,power_draw_w,temperature_c,gpu_utilization_pct,memory_utilization_pct,fan_speed_pct,memory_used_mb,throttle_bitmask,throttle_reasons
2026-08-23T18:13:48.7677004-07:00,0.1,1080,810,14.81,37,6,13,31,1344,0x0000000000000001,GpuIdle
2026-08-23T18:13:49.8343704-07:00,1.2,1117,810,14.86,37,6,12,31,1344,0x0000000000000001,GpuIdle
2026-08-23T18:13:50.8781671-07:00,2.2,2670,16301,34.75,54,99,20,31,2257,0x0000000000000000,None
2026-08-23T18:13:51.9083843-07:00,3.3,2977,16301,172.38,57,99,20,31,2257,0x0000000000000000,None
2026-08-23T18:13:52.9552714-07:00,4.3,2977,16301,173.77,58,99,20,31,2257,0x0000000000000000,None
2026-08-23T18:13:53.9896366-07:00,5.4,2977,16301,172.09,59,99,20,31,2257,0x0000000000000000,None
2026-08-23T18:13:55.0240163-07:00,6.4,2977,16301,174.91,60,99,20,32,2257,0x0000000000000000,None
2026-08-23T18:13:56.0583496-07:00,7.4,2977,16301,170.26,60,99,20,33,2257,0x0000000000000000,None
2026-08-23T18:13:57.0927670-07:00,8.5,2977,16301,175.43,60,99,20,34,2257,0x0000000000000001,GpuIdle
2026-08-23T18:13:58.1312983-07:00,9.5,2977,16301,171.24,61,99,20,36,2257,0x0000000000000001,GpuIdle
2026-08-23T18:13:59.1656982-07:00,10.5,2977,16301,176.23,62,99,20,37,2257,0x0000000000000001,GpuIdle
2026-08-23T18:14:00.2141204-07:00,11.6,2977,16301,170.91,62,99,20,38,2257,0x0000000000000001,GpuIdle
2026-08-23T18:14:01.2553256-07:00,12.6,2977,16301,176.74,62,99,20,38,2257,0x0000000000000001,GpuIdle
2026-08-23T18:14:02.2900239-07:00,13.7,2977,16301,172.62,63,99,20,39,2257,0x0000000000000001,GpuIdle
2026-08-23T18:14:03.3240853-07:00,14.7,2977,16301,177.56,63,99,20,40,2257,0x0000000000000001,GpuIdle
2026-08-23T18:14:04.3793674-07:00,15.7,2977,16301,172.90,63,99,20,40,2257,0x0000000000000001,GpuIdle
2026-08-23T18:14:05.4137737-07:00,16.8,2977,16301,177.76,64,99,20,41,2257,0x0000000000000001,GpuIdle
2026-08-23T18:14:06.4525574-07:00,17.8,2977,16301,173.58,64,99,20,41,2257,0x0000000000000001,GpuIdle
2026-08-23T18:14:07.4908937-07:00,18.9,2977,16301,178.48,65,99,20,41,2257,0x0000000000000001,GpuIdle
2026-08-23T18:14:08.5252872-07:00,19.9,2977,16301,173.98,64,99,20,42,2257,0x0000000000000001,GpuIdle
2026-08-23T18:14:09.5596095-07:00,20.9,2977,16301,178.83,65,99,20,42,2257,0x0000000000000001,GpuIdle
2026-08-23T18:14:10.5940666-07:00,22,2977,16301,176.70,64,82,16,43,2257,0x0000000000000004,SwPowerCap
2026-08-23T18:14:11.6284995-07:00,23,2977,16301,179.65,65,99,20,43,2257,0x0000000000000001,GpuIdle
