"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.7","1230","1237","13801","13801","13801","True","-1.3","none","47.14","19.39","49.5","44.2","45","96.1","43.65","True","16.192","13.8243","14.0377","0.2133","249126058697.15485","byte/s","True","26","30","0x0000000000000400"
"1395","1393.7","1387","1395","13281.4","810","13801","True","-1.3","none","47.42","12.6","50.8","43","43","95.2","43.72","True","15.07","12.9471","13.1518","0.2047","266004999055.67105","byte/s","True","25","28","0x0000000000000400"
"1545","1537","1537","1537","13210.5","810","13801","True","-8","none","49.42","13.05","53.67","42.3","43","94","45.09","True","13.396","11.5426","11.7121","0.1695","298373562591.3984","byte/s","True","22","25","0x0000000000000400"
"1702","1695","1695","1695","13151.4","810","13801","True","-7","none","54.2","14.32","59.29","42.4","43","94.2","49.01","True","12.353","10.2497","10.4098","0.1601","336009690191.73517","byte/s","True","20","23","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","59.12","15.54","64.82","42.6","43","94","53.4","True","11.745","9.4402","9.5725","0.1323","364823049698.29865","byte/s","True","18","22","0x0000000000000400"
"2010","2002","2002","2002","13079.3","810","13801","True","-8","none","64.56","17.18","69.33","42.8","43","90.6","57.85","True","11.195","9.1891","9.3155","0.1264","374791518136.955","byte/s","True","18","21","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","64.58","17.63","70.49","42.8","43","93.6","58.07","True","11.259","9.1327","9.2531","0.1203","377104472074.80225","byte/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","69.52","29.72","73.89","43.6","44","95.1","62.52","True","11.283","9.0625","9.1928","0.1303","380027695235.4467","byte/s","True","17","21","0x0000000000000400"
"2475","2467","2467","2467","13401","7001","13801","True","-8","none","72.17","22.27","79.94","44.2","45","93.4","65.02","True","11.31","8.997","9.1361","0.139","382792405465.4727","byte/s","True","17","21","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","80.81","26.01","87.49","45.4","46","95.5","73.05","True","11.212","8.9837","9.1072","0.1236","383363049906.6495","byte/s","True","17","21","0x0000000000000400"
"2782","2754.3","2752","2775","13401","7001","13801","True","-27.7","none","85.43","27.16","93.07","46.3","47","91.8","77.4","True","11.17","8.9593","9.0845","0.1252","384405769622.4448","byte/s","True","17","21","0x0000000000000400"
"2932","2753.4","2752","2775","13801","13801","13801","False","-178.6","below","86.47","28.06","93.74","46.8","48","94.9","78.24","True","11.157","8.9509","9.078","0.1271","384765996973.2204","byte/s","True","17","21","0x0000000000000400"
"3090","2754.8","2752","2760","13401","7001","13801","False","-335.2","below","85.23","27.27","93.68","47.1","48","93.4","76.55","True","10.734","8.9264","9.0677","0.1414","385823016171.4048","byte/s","True","17","20","0x0000000000000400"
