"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","13210.5","810","13801","True","-1.6","none","53.17","12.16","57.93","44.8","45","92","48.62","True","13.939","11.6398","11.7973","0.1574","164636450358.2093","FLOP/s","True","22","26","0x0000000000000400"
"1395","1393.9","1387","1395","13182.4","810","13801","True","-1.1","none","54.86","12.4","59.72","43.8","44","94.5","49.94","True","13.367","11.0331","11.1982","0.1651","173690992855.98572","FLOP/s","True","21","25","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","57.49","16.23","61.87","43.4","44","97.4","51.72","True","12.419","10.3357","10.5247","0.189","185410442714.30246","FLOP/s","True","20","23","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","62.38","19.27","67.15","43.7","44","97.5","55.85","True","11.782","9.9063","10.0424","0.1361","193447100078.41495","FLOP/s","True","19","22","0x0000000000000400"
"1852","1845","1845","1845","13079.3","810","13801","True","-7","none","66.91","15.78","71.69","43.9","45","90.3","60.28","True","11.833","9.6187","9.7567","0.138","199231627815.75674","FLOP/s","True","18","22","0x0000000000000400"
"2010","2002","2002","2002","13079.3","810","13801","True","-8","none","71.75","17.21","78.78","44.6","45","93.7","63.93","True","11.32","9.3623","9.4836","0.1213","204686908758.64606","FLOP/s","True","18","21","0x0000000000000400"
"2167","2152.4","2152","2160","13801","13801","13801","True","-14.6","none","73.98","20.12","80.21","45.2","46","97.1","65.9","True","11.191","9.3165","9.4617","0.1453","205693841217.47888","FLOP/s","True","18","21","0x0000000000000400"
"2317","2310","2310","2310","13036.8","810","13801","True","-7","none","77.23","18.82","86.04","45.6","46","93.4","69.31","True","11.255","9.1486","9.2724","0.1238","209467872481.63058","FLOP/s","True","17","21","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","84.25","22.26","92.34","46.6","48","93.5","75.66","True","11.31","9.1221","9.2599","0.1379","210077551837.12323","FLOP/s","True","17","21","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","94.71","33.95","102.07","48.3","49","95.2","84.99","True","11.252","9.0445","9.1815","0.137","211880175011.51385","FLOP/s","True","17","21","0x0000000000000400"
"2782","2752.5","2752","2760","13401","7001","13801","True","-29.5","none","99.93","27.22","110.93","49.5","51","93.4","89.34","True","11.28","8.9513","9.1109","0.1596","214084291998.61713","FLOP/s","True","17","21","0x0000000000000400"
"2932","2752.5","2752","2760","13801","13801","13801","False","-179.5","below","102.32","32.72","111.12","50.4","51","96.5","91.08","True","10.769","8.9146","9.0624","0.1479","214967582160.4045","FLOP/s","True","17","20","0x0000000000000400"
"3090","2749.2","2745","2760","13801","13801","13801","False","-340.8","below","104.88","45.37","111.49","50.8","52","95.9","93.28","True","10.789","8.9128","9.0462","0.1334","215010362018.38245","FLOP/s","True","17","20","0x0000000000000400"
