"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.5","1230","1237","13801","13801","13801","True","-0.5","none","50.48","29.81","51.75","48.1","49","96.7","47.09","True","23.416","20.7195","21.0297","0.3102","4076380752869.754","FLOP/s","True","39","44","0x0000000000000400"
"1395","1393.2","1387","1395","13801","13801","13801","True","-1.8","none","53.89","13.44","56.93","47.4","48","95.7","50.67","True","20.321","18.1534","18.4058","0.2524","4652607983857.187","FLOP/s","True","35","38","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","58.52","17.86","61.33","47.6","48","97.9","54.68","True","18.644","16.3101","16.5304","0.2204","5178430661015.5205","FLOP/s","True","32","35","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","67.51","14.76","72.06","48.4","49","94.7","62.74","True","17.096","14.6114","14.7988","0.1874","5780444184838.072","FLOP/s","True","28","32","0x0000000000000400"
"1852","1845","1845","1845","13301.3","810","13801","True","-7","none","78.88","16.19","85.89","50","51","94","72.37","True","15.529","13.2211","13.4261","0.205","6388335988189.728","FLOP/s","True","26","29","0x0000000000000400"
"2010","2002","2002","2002","13236.2","810","13801","True","-8","none","94.88","17.72","101.36","52.1","54","94.9","86.51","True","14.494","12.1662","12.3263","0.1601","6942214563010.708","FLOP/s","True","23","27","0x0000000000000400"
"2167","2153.1","2152","2160","13210.5","810","13801","True","-13.9","none","97.47","18.09","105.77","53","55","93.5","88.54","True","13.902","11.4984","11.6552","0.1569","7345447349435.174","FLOP/s","True","22","26","0x0000000000000400"
"2317","2310","2310","2310","13151.4","810","13801","True","-7","none","109.81","19.65","122.51","55.2","57","92.8","98.97","True","12.791","10.5375","10.6928","0.1553","8015228484798.08","FLOP/s","True","20","24","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","134.27","23.85","147.63","58.8","61","94.5","120.44","True","12.221","9.8317","9.9525","0.1208","8590640278264.714","FLOP/s","True","19","23","0x0000000000000400"
"2625","2617","2617","2617","13423.2","7001","13801","True","-8","none","164.55","26.01","180.98","63.2","67","92.4","145.23","True","11.712","9.2243","9.3509","0.1266","9156289933264.46","FLOP/s","True","18","22","0x0000000000000400"
"2782","2641.8","2617","2760","13801","13801","13801","False","-140.2","below","165.12","28.59","183","64.1","67","93","145.63","True","11.182","9.1963","9.3186","0.1223","9184140296142.361","FLOP/s","True","18","21","0x0000000000000400"
"2932","2641.1","2580","2760","13423.2","7001","13801","False","-290.9","below","163.76","28.72","182.21","64.7","68","93.7","144.49","True","11.207","9.1903","9.3185","0.1282","9190180443896.041","FLOP/s","True","18","21","0x0000000000000400"
"3090","2642.3","2610","2760","13801","13801","13801","False","-447.7","below","165.27","28.98","182.53","64.9","68","91.6","145.8","True","11.232","9.2108","9.3396","0.1287","9169687912065.86","FLOP/s","True","18","21","0x0000000000000400"
