"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.9","1230","1237","13117.3","810","13801","True","-1.1","none","72.51","12.29","87.11","48.3","49","90.7","64.99","True","12.333","10.1699","10.3242","0.1543","3349153587420.0913","FLOP/s","True","19","23","0x0000000000000400"
"1395","1387.4","1387","1395","13811.5","13801","14001","True","-7.6","none","74.79","12.6","82.95","47.6","48","94.1","66.35","True","11.774","9.9462","10.0711","0.1248","3424481291858.6006","FLOP/s","True","19","22","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","78.13","13.91","85.55","47.7","49","95.6","68.9","True","11.317","9.4193","9.5563","0.1369","3616048567203.4834","FLOP/s","True","18","21","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","85.37","24.57","92.8","48.5","49","94.7","75.48","True","11.382","9.1445","9.3014","0.1569","3724715637620.269","FLOP/s","True","17","21","0x0000000000000400"
"1852","1845","1845","1845","13036.8","810","13801","True","-7","none","90.99","15.91","101.39","48.9","50","88.9","80.61","True","11.332","9.0974","9.2435","0.1461","3744006505723.9883","FLOP/s","True","17","21","0x0000000000000400"
"2010","2002","2002","2002","13036.8","810","13801","True","-8","none","99.7","17.37","110.94","50.4","52","93.4","88.33","True","11.298","9.0494","9.2012","0.1519","3763870825679.3174","FLOP/s","True","17","21","0x0000000000000400"
"2167","2138.8","2130","2160","13801","13801","13801","True","-28.2","none","102.32","19.56","112.16","50.9","52","95.6","90.62","True","11.347","9.0415","9.1869","0.1454","3767153301055.719","FLOP/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","110.22","30.22","119.86","52.4","54","95.9","97.61","True","11.32","9.0198","9.1555","0.1357","3776204707914.581","FLOP/s","True","17","21","0x0000000000000400"
"2475","2467","2467","2467","13401","7001","13801","True","-8","none","116.42","23.27","131.84","53.4","55","92.6","103.38","True","11.249","9.0297","9.1595","0.1299","3772089162561.403","FLOP/s","True","17","21","0x0000000000000400"
"2625","2610.4","2610","2617","13801","13801","13801","True","-14.6","none","131.55","26.14","145.01","55.8","58","94.5","116.91","True","11.249","9.066","9.1936","0.1276","3756970316831.9585","FLOP/s","True","17","21","0x0000000000000400"
"2782","2728.9","2722","2760","13401","7001","13801","False","-53.1","below","143.39","28.16","156.76","57.2","59","90.1","127.38","True","11.312","8.999","9.1327","0.1338","3784956139250.275","FLOP/s","True","17","21","0x0000000000000400"
"2932","2729.8","2722","2760","13401","7001","13801","False","-202.2","below","139.03","28.2","157.24","57.8","60","91.5","123.91","True","11.287","8.9753","9.1224","0.1471","3794954668159.4263","FLOP/s","True","17","21","0x0000000000000400"
"3090","2728","2722","2760","13801","13801","13801","False","-362","below","143.32","29.22","157.35","58.2","60","94.5","126.11","True","10.811","8.9702","9.0976","0.1274","3797076738436.418","FLOP/s","True","17","20","0x0000000000000400"
