"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235","1230","1237","13477.2","7001","13801","True","-2","none","47.41","14.45","51.69","42.3","43","92","43.61","True","13.45","11.0426","11.2106","0.1681","289062494622.96954","byte/s","True","21","25","0x0000000000000400"
"1395","1394.2","1387","1395","13151.4","810","13801","True","-0.8","none","48.49","12.11","53.5","43.1","44","91.4","43.77","True","12.367","10.4541","10.6194","0.1653","305334988544.9142","byte/s","True","20","23","0x0000000000000400"
"1545","1537","1537","1537","13811.5","13801","14001","True","-8","none","50.12","12.55","54.88","44","45","94.1","45.46","True","12.296","9.9976","10.1218","0.1242","319276632777.4867","byte/s","True","19","23","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","54.76","15.78","59.27","45.3","46","96.6","49.4","True","11.741","9.5269","9.6508","0.1238","335050470493.451","byte/s","True","18","22","0x0000000000000400"
"1852","1845","1845","1845","13079.3","810","13801","True","-7","none","57","15.6","63.73","46.4","47","89.4","51.1","True","11.24","9.2737","9.4072","0.1336","344200281862.54816","byte/s","True","18","21","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","63.14","17.79","68.4","47.6","48","94.4","56.8","True","11.204","9.1923","9.3141","0.1218","347245679255.3981","byte/s","True","17","21","0x0000000000000400"
"2167","2160","2160","2160","13036.8","810","13801","True","-7","none","63.2","17.88","70.04","48.7","49","93.4","56.98","True","11.261","9.1348","9.2861","0.1514","349434012687.2604","byte/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13812.8","13801","14001","True","-7","none","67.75","19.75","73.63","49.9","51","93.7","61.08","True","11.207","9.1213","9.2469","0.1256","349949982477.97034","byte/s","True","17","21","0x0000000000000400"
"2475","2467","2467","2467","13401","7001","13801","True","-8","none","73.77","23.51","80.4","51.5","52","93.4","66.69","True","11.182","9.0908","9.2105","0.1197","351124321638.2035","byte/s","True","17","21","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","82.8","30.65","89.27","53.6","54","96.8","75.01","True","11.182","9.0552","9.1792","0.124","352503104445.5029","byte/s","True","17","21","0x0000000000000400"
"2782","2747.5","2745","2760","13401","7001","13801","False","-34.5","below","86.5","29.08","94.13","52.2","53","93.4","78.05","True","11.294","8.9867","9.1258","0.1391","355191928437.17596","byte/s","True","17","21","0x0000000000000400"
"2932","2751.8","2745","2760","13812.8","13801","14001","False","-180.2","below","86.57","28.89","93.64","51","52","93.6","78.55","True","11.186","9.0383","9.1623","0.1241","353164536248.3837","byte/s","True","17","21","0x0000000000000400"
"3090","2753.9","2752","2760","13401","7001","13801","False","-336.1","below","87.04","28.42","93.21","50.3","51","91.6","78.66","True","11.257","9.021","9.1432","0.1222","353842994874.68146","byte/s","True","17","21","0x0000000000000400"
