"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"840","840","840","840","7309","7301","7501","True","0","none","75.19","12.7","81.11","45.8","47","94.1","66.54","True","15.71","13.1751","13.4079","0.2328","140351364983.9769","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"945","945","945","945","7301","7301","7301","True","0","none","78.92","18.97","84.6","45.2","46","98.5","69.32","True","14.599","11.8759","12.095","0.2191","155705051718.03033","FLOP/s","True","22","27","0x0000000000000001;0x0000000000000000"
"1050","1050","1050","1050","7301","7301","7301","True","0","none","81.02","13","88.48","44.9","46","95","70.14","True","13.632","10.9969","11.1961","0.1992","168151288461.34964","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"1155","1155","1155","1155","7301","7301","7301","True","0","none","85.59","29.25","91.35","44.9","46","96.2","73.73","True","12.999","10.2959","10.4751","0.1792","179600472639.58688","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"1260","1260","1260","1260","7301","7301","7301","True","0","none","86.96","27.97","93.66","44.8","46","94.7","74.47","True","12.515","9.7937","9.9642","0.1705","188809633001.49817","FLOP/s","True","18","23","0x0000000000000001;0x0000000000000000"
"1365","1365","1365","1365","7301","7301","7301","True","0","none","93.54","28.46","100.58","45.7","47","99.1","79.01","True","11.945","9.4548","9.5922","0.1374","195577631605.1331","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"1470","1470","1470","1470","7301","7301","7301","True","0","none","100.07","32.41","108.09","46.7","48","95.2","84.71","True","11.94","9.254","9.4256","0.1715","199820706084.9351","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000000"
"1575","1575","1575","1575","7301","7301","7301","True","0","none","106.75","29.63","115.87","48.2","50","94.9","90.48","True","11.941","9.1497","9.3043","0.1546","202099511884.27496","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000000"
"1680","1680","1680","1680","7301","7301","7301","True","0","none","115.73","30.19","126.14","50.2","52","95.4","98.18","True","11.939","9.0906","9.2655","0.1749","203413845493.3382","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000000"
"1785","1785","1785","1785","7301","7301","7301","True","0","none","125.92","38.6","136.51","52.3","54","96.4","106.77","True","11.918","9.0513","9.2043","0.153","204296223186.69852","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000000"
"1890","1890","1890","1890","7301","7301","7301","True","0","none","143.75","40.59","158.25","55.8","58","95.9","122.08","True","11.921","9.021","9.1977","0.1767","204981847342.01093","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000000"
"1995","1916.3","1905","1920","7301","7301","7301","False","-78.7","below","150.41","41.7","163.93","57.9","60","95.9","127.66","True","11.917","9.0174","9.195","0.1776","205064275249.1866","FLOP/s","True","17","22","0x0000000000000400"
"2100","1913.4","1897","1920","7301","7301","7301","False","-186.6","below","151.26","48.17","164.31","58.7","61","96.4","128.38","True","11.937","9.0203","9.1977","0.1774","204998627155.51218","FLOP/s","True","17","22","0x0000000000000400"
