"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"840","840","840","840","7301","7301","7301","True","0","none","83.24","22.45","87.54","50.5","51","97.8","75.66","True","19.985","16.8472","17.1874","0.3401","3515912908556.522","FLOP/s","True","32","37","0x0000000000000001;0x0000000000000000"
"945","945","945","945","7301","7301","7301","True","0","none","88.59","17.23","94.04","50","51","98.8","79.48","True","17.803","14.9671","15.2393","0.2722","3957576988881.38","FLOP/s","True","28","33","0x0000000000000001;0x0000000000000000"
"1050","1050","1050","1050","7301","7301","7301","True","0","none","96.09","36.96","101.2","50","51","97","85.06","True","16.303","13.4582","13.6936","0.2354","4401291619958.688","FLOP/s","True","25","30","0x0000000000000001;0x0000000000000000"
"1155","1155","1155","1155","7018.8","810","7301","True","0","none","98.39","12.81","107.7","50.2","52","94.6","86.43","True","15.181","12.2248","12.4468","0.222","4845330904571.227","FLOP/s","True","23","28","0x0000000000000001;0x0000000000000000"
"1260","1260","1260","1260","7301","7301","7301","True","0","none","107.62","28.37","115.42","51.2","53","96","93.25","True","14.095","11.1975","11.394","0.1965","5289893057583.43","FLOP/s","True","21","26","0x0000000000000001;0x0000000000000000"
"1365","1365","1365","1365","7301","7301","7301","True","0","none","114.8","16.22","127.71","52.5","55","97.2","98.3","True","13.037","10.3668","10.5682","0.2013","5713734351853.054","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"1470","1470","1470","1470","7301","7301","7301","True","0","none","126.18","14.85","140.93","54.6","57","94.9","107.38","True","12.414","9.766","9.9354","0.1694","6065272883436.623","FLOP/s","True","18","23","0x0000000000000001;0x0000000000000000"
"1575","1575","1575","1575","7312.8","7301","7501","True","0","none","141.84","16.36","159.82","57.2","60","94.2","119.82","True","11.979","9.2871","9.4597","0.1726","6378053502736.647","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000000"
"1680","1615.7","1515","1680","7301","7301","7301","False","-64.3","below","152.13","17.32","170.3","59.4","63","94.2","127.9","True","11.913","9.0918","9.2567","0.1648","6515020059399.449","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1785","1642.7","1612","1785","6919.2","810","7301","False","-142.3","below","151.67","19.54","170.89","59.9","63","92.9","128.35","True","11.887","9.0867","9.2454","0.1587","6518720717989.874","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000004"
"1890","1610.5","1455","1890","7301","7301","7301","False","-279.5","below","153.69","22.35","170.45","60.6","64","94.1","130.44","True","11.918","9.1049","9.2588","0.154","6505695451044.586","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1995","1618.4","1507","1912","7301","7301","7301","False","-376.6","below","154.34","23.89","170.36","61.3","64","94.6","130.12","True","11.962","9.1073","9.2713","0.1641","6503954891599.439","FLOP/s","True","17","22","0x0000000000000004;0x0000000000000400"
"2100","1610","1417","1905","7301","7301","7301","False","-490","below","155.37","26.07","170.12","61.4","64","96.5","131.23","True","11.958","9.152","9.3043","0.1523","6472175435699.892","FLOP/s","True","17","22","0x0000000000000004;0x0000000000000400"
