"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1402","1399.8","1395","1402","16301","16301","16301","True","-2.2","none","52.07","13.07","55.38","42","42","95.7","47.96","True","15.528","13.0377","13.2294","0.1917","296485009142.11847","byte/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1477","1474.8","1470","1477","15705.2","810","16301","True","-2.2","none","50.43","13.7","55.44","40.9","41","92.6","46.95","True","16.116","13.671","13.877","0.206","282750286153.8865","byte/s","True","26","30","0x0000000000000001;0x0000000000000000"
"1560","1554.5","1552","1560","15596.9","810","16301","True","-5.5","none","51.8","12.5","56.07","40.3","41","91.3","47.97","True","13.365","12.6869","12.922","0.2351","304682836774.2827","byte/s","True","22","28","0x0000000000000001;0x0000000000000000"
"1635","1629.7","1620","1635","15655.5","810","16301","True","-5.3","none","52.9","12.32","56.23","39.9","40","92.2","48.68","True","15.069","12.6662","12.8561","0.1898","305179170069.4821","byte/s","True","24","28","0x0000000000000001;0x0000000000000000"
"1710","1704.7","1702","1710","16301","16301","16301","True","-5.3","none","53.11","14.88","56.42","39.8","40","98.9","48.81","True","14.975","12.6707","12.8773","0.2066","305072334096.80505","byte/s","True","24","28","0x0000000000000001;0x0000000000000000"
"1792","1789.4","1785","1792","16301","16301","16301","True","-2.6","none","53.88","25.98","56.33","39.4","40","96.8","48.23","True","15.562","12.8941","13.098","0.2038","299784911424.8408","byte/s","True","24","29","0x0000000000000001;0x0000000000000000"
"1867","1859.9","1837","1867","16309","16301","16501","True","-7.1","none","52.37","12.33","56.37","38.9","39","93.4","48.09","True","15.016","12.8854","13.0926","0.2072","299988137468.42334","byte/s","True","25","28","0x0000000000000001;0x0000000000000000"
"1942","1935","1935","1935","15655.5","810","16301","True","-7","none","53.39","13.58","57.24","38.9","39","94.2","49.03","True","14.542","12.4252","12.6275","0.2023","311098837662.425","byte/s","True","24","27","0x0000000000000001;0x0000000000000000"
"2025","2017","2017","2017","15596.9","810","16301","True","-8","none","54.76","13.68","60.24","39.1","40","92","50.3","True","13.966","11.5326","11.7124","0.1798","335178954573.091","byte/s","True","22","26","0x0000000000000001;0x0000000000000000"
"2100","2092","2092","2092","15563.3","810","16301","True","-8","none","56.7","14.42","62.32","39.3","40","92.2","51.86","True","13.359","11.0235","11.2045","0.181","350657814884.84906","byte/s","True","21","25","0x0000000000000001;0x0000000000000000"
