"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.9","1230","1237","13801","13801","13801","True","-1.1","none","50.21","30.31","51.44","47","47","97.9","46.73","True","23.203","20.5807","20.8971","0.3163","4103867198286.282","FLOP/s","True","38","43","0x0000000000000000"
"1395","1392.9","1387","1395","13801","13801","13801","True","-2.1","none","54.02","24.27","55.88","45.9","46","98.2","49.78","True","20.834","18.2387","18.5013","0.2626","4630852659003.266","FLOP/s","True","34","39","0x0000000000000000"
"1545","1537","1537","1537","13395","810","13801","True","-8","none","57.07","13.37","60.49","45.7","46","95.2","53.35","True","18.649","16.4097","16.6312","0.2215","5146973810881.522","FLOP/s","True","32","35","0x0000000000000000"
"1702","1695","1695","1695","13337","810","13801","True","-7","none","67.75","14.64","71.47","46.6","48","93.5","62.89","True","17.08","14.684","14.8771","0.193","5751861639373.154","FLOP/s","True","28","32","0x0000000000000000"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","79.19","21.39","84.24","48.3","49","97","72.66","True","15.562","13.3691","13.5721","0.203","6317603154744.646","FLOP/s","True","26","29","0x0000000000000000"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","93","18.01","101.66","50.2","52","94.3","84.88","True","14.527","12.166","12.3495","0.1835","6942319329281.6455","FLOP/s","True","23","27","0x0000000000000000"
"2167","2152.7","2152","2160","13810.1","13801","14001","True","-14.3","none","96.84","18.09","105.4","51.3","53","93.5","87.88","True","13.879","11.5367","11.6993","0.1626","7321010513930.315","FLOP/s","True","22","26","0x0000000000000000"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","111.73","20.65","121.77","53.8","56","94.8","100.53","True","12.822","10.5325","10.6969","0.1644","8019041093724.085","FLOP/s","True","20","24","0x0000000000000000"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","135.05","38.51","148.85","57.8","60","99.1","119.87","True","11.815","9.7952","9.9238","0.1286","8622645924605.2295","FLOP/s","True","19","22","0x0000000000000000"
"2625","2616.6","2610","2617","13423.2","7001","13801","True","-8.4","none","160.83","25.91","179.82","61.7","65","91.8","141.56","True","11.296","9.1836","9.31","0.1264","9196867117273.541","FLOP/s","True","18","21","0x0000000000000000"
"2782","2652.2","2625","2760","13801","13801","13801","False","-129.8","below","165.31","28.83","180.59","62.9","66","92.2","145.82","True","11.244","9.1601","9.2922","0.132","9220446392976.281","FLOP/s","True","18","21","0x0000000000000000"
"2932","2644.7","2625","2760","13801","13801","13801","False","-287.3","below","169.54","51.74","182.79","64.4","66","99","149.5","True","11.245","9.1666","9.2908","0.1243","9213974174312.814","FLOP/s","True","18","21","0x0000000000000000"
"3090","2652.3","2625","2760","13812.1","13801","14001","False","-437.7","below","164.1","29.2","181.01","63.3","66","92.6","144.85","True","11.219","9.1853","9.3143","0.129","9195198816492.752","FLOP/s","True","18","21","0x0000000000000000"
