"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","13801","13801","13801","True","-1","none","52.1","50.77","52.98","41.7","43","98.7","47.85","True","21.945","18.6197","18.8881","0.2685","7086129442142.446","FLOP/s","True","35","41","0x0000000000000000"
"1395","1389","1387","1395","13801","13801","13801","True","-6","none","55.56","37.6","57.98","44.2","46","98.1","50.98","True","19.99","16.7247","16.9979","0.2732","7889010587725.729","FLOP/s","True","32","37","0x0000000000000000"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","62.51","40.25","64.54","46.9","48","98.5","56.43","True","17.351","14.6938","14.9005","0.2067","8979382696023.506","FLOP/s","True","28","32","0x0000000000000000"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","72.18","48.84","74.31","50.1","51","99","64.48","True","16.054","13.1756","13.3789","0.2033","10014065182872.088","FLOP/s","True","25","30","0x0000000000000000"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","86.36","52.78","89.7","52.8","54","93.5","76.15","True","14.523","11.9011","12.0303","0.1293","11086514892343.424","FLOP/s","True","22","27","0x0000000000000000"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","102.01","56.73","105.61","54.2","55","99","88.56","True","13.363","10.8806","11.0153","0.1347","12126338655021.203","FLOP/s","True","21","25","0x0000000000000000"
"2167","2152.4","2152","2160","13801","13801","13801","True","-14.6","none","111.22","69.26","116.93","54.2","55","99.1","95.98","True","12.826","10.2516","10.3788","0.1272","12870351854662.707","FLOP/s","True","19","24","0x0000000000000000"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","119.65","43.35","128.42","56.1","57","98.2","101.67","True","11.742","9.3458","9.4791","0.1332","14117688654410.023","FLOP/s","True","18","22","0x0000000000000000"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","148.06","76.73","156.11","60.2","62","99","124.71","True","11.245","8.7396","8.8688","0.1293","15097004647385.947","FLOP/s","True","16","21","0x0000000000000000"
"2625","2584.4","2572","2610","13801","13801","13801","False","-40.6","below","175.85","126.26","182.54","64.4","66","98","145.82","True","10.69","8.3292","8.4504","0.1212","15840762489090.441","FLOP/s","True","16","20","0x0000000000000000"
"2782","2587.2","2572","2610","13801","13801","13801","False","-194.8","below","172.21","87.73","180.5","64.9","66","99","143.43","True","10.686","8.3202","8.4511","0.1309","15857936141030.857","FLOP/s","True","16","20","0x0000000000000000"
"2932","2591.9","2572","2670","13801","13801","13801","False","-340.1","below","168.22","54.26","182","65.1","67","98.1","140.26","True","10.715","8.321","8.4636","0.1426","15856407713788.895","FLOP/s","True","16","20","0x0000000000000000"
"3090","2581.6","2572","2610","13801","13801","13801","False","-508.4","below","173","97.86","180.62","65.4","67","98","144.12","True","10.694","8.332","8.4634","0.1314","15835484775327.896","FLOP/s","True","16","20","0x0000000000000000"
