"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","16301","16301","16301","True","-1.6","none","55.36","54.43","56.08","46","46","97.7","50.68","True","21.38","18.4636","18.7189","0.2552","7146013248557.6875","FLOP/s","True","35","40","0x0000000000000000"
"1395","1388.3","1387","1395","16301","16301","16301","True","-6.7","none","58.3","27.2","60.59","45.8","46","96.8","53.28","True","19.228","16.1719","16.4741","0.3022","8158684180847.076","FLOP/s","True","31","36","0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","65.15","39.83","67.05","45.8","46","96.2","58.7","True","17.623","14.5276","14.7339","0.2063","9082119793148.66","FLOP/s","True","28","33","0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","71.98","35.22","75.9","47.2","48","98.7","64.32","True","16.095","13.3712","13.5785","0.2073","9867610903921.975","FLOP/s","True","26","30","0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","85.73","32.08","91.72","49.2","51","99","75.66","True","14.486","11.7831","11.9143","0.1312","11197467770713.604","FLOP/s","True","22","27","0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","104.08","80.01","107.78","51.6","53","98.3","90.2","True","13.384","10.8397","10.9848","0.1451","12172076781138.295","FLOP/s","True","21","25","0x0000000000000000"
"2167","2152.4","2152","2160","16301","16301","16301","True","-14.6","none","109.8","45.07","116.72","52.4","54","97.1","94.76","True","12.825","10.2584","10.3913","0.1328","12861764653569.027","FLOP/s","True","19","24","0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","122.89","65.88","129.12","55.7","57","99","104.25","True","11.733","9.3158","9.4441","0.1283","14163120011208.316","FLOP/s","True","18","22","0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","150.42","97.17","157.4","59.9","62","97.1","127.32","True","11.178","8.7057","8.844","0.1383","15155789604098.877","FLOP/s","True","16","21","0x0000000000000000"
"2625","2591","2565","2610","16301","16301","16301","False","-34","below","170.27","74.44","182.73","63.9","66","97.1","141.48","True","10.836","8.4512","8.5965","0.1453","15612086762188.736","FLOP/s","True","16","20","0x0000000000000000"
"2782","2583.1","2572","2632","16301","16301","16301","False","-198.9","below","174.11","114.23","180.18","64.7","66","97.7","145.57","True","10.757","8.3132","8.4607","0.1475","15871265947449.146","FLOP/s","True","15","20","0x0000000000000000"
"2932","2584.9","2565","2737","16301","16301","16301","False","-347.1","below","169.58","66.98","181.51","65.1","67","97.1","141.34","True","10.701","8.3172","8.4475","0.1303","15863675518160.701","FLOP/s","True","16","20","0x0000000000000000"
"3090","2580.2","2565","2640","16301","16301","16301","False","-509.8","below","174.01","101.29","180.23","64.9","67","97.4","144.89","True","10.744","8.3098","8.4373","0.1276","15877880693003.168","FLOP/s","True","16","20","0x0000000000000000"
