"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","16301","16301","16301","True","-0.8","none","53.61","43.31","55.02","42.9","43","97.4","48.64","True","21.384","18.3383","18.6041","0.2659","7194870787187.462","FLOP/s","True","34","40","0x0000000000000001;0x0000000000000000"
"1395","1389.1","1387","1395","16301","16301","16301","True","-5.9","none","56.76","24.91","59.02","43.4","44","98.3","51.84","True","19.203","16.2535","16.535","0.2815","8117722449154.143","FLOP/s","True","31","36","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","62.03","41.55","63.73","44","45","97.9","55.86","True","17.147","14.4302","14.6345","0.2043","9143421555737.783","FLOP/s","True","28","32","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","65","28.94","67.69","44.8","45","97.9","57.97","True","16.042","13.0716","13.2685","0.1969","10093733742106.494","FLOP/s","True","25","30","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","68.23","27.58","72","45.6","46","98","60.22","True","14.952","12.002","12.1772","0.1752","10993305130739.805","FLOP/s","True","23","28","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","72.87","30.51","77.42","46","47","96.6","63.29","True","13.367","10.9969","11.1344","0.1376","11998082048860.096","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","86.91","42.47","91.24","48.2","49","97.5","75.15","True","12.851","10.1326","10.2682","0.1356","13021448818652.398","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","102.19","56.96","106.52","50.4","51","99","86.71","True","11.745","9.4356","9.5706","0.135","13983385439430.684","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","116.58","33.73","126.64","53.6","56","99.1","98.47","True","11.77","8.9929","9.1175","0.1246","14671677357316.162","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000000"
"2625","2605.4","2602","2617","16301","16301","16301","True","-19.6","none","126.83","60.63","135.2","54.8","56","97.6","105.22","True","10.723","8.4592","8.5816","0.1224","15597371268207.988","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","147.5","98.32","153.68","58.7","60","98.8","121.44","True","10.138","7.7807","7.8931","0.1123","16957449927400.984","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2916","2910","2917","16301","16301","16301","True","-16","none","163.07","85.22","174.44","61.9","64","97","131.94","True","9.651","7.4014","7.506","0.1045","17826434183979.914","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"3090","2948.1","2940","2970","16301","16301","16301","False","-141.9","below","161.21","54.99","176.6","62.4","64","96.9","130.59","True","9.61","7.338","7.4342","0.0962","17980597885386.793","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
