"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","16301","16301","16301","True","-1","none","52.85","41.11","54.2","43.1","44","97.3","48.02","True","21.949","18.9991","19.3","0.3009","6944617050664.377","FLOP/s","True","35","40","0x0000000000000001;0x0000000000000000"
"1395","1388","1387","1395","16301","16301","16301","True","-7","none","56.85","26.28","59.4","45.7","47","97.8","52.13","True","19.732","16.5514","16.8475","0.2961","7971614304437.584","FLOP/s","True","31","36","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","64.57","37.29","66.53","48.1","49","99","58.34","True","17.492","14.8447","15.0668","0.2221","8888113917246.81","FLOP/s","True","28","32","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","72.7","40.94","75.43","51.2","52","99","64.85","True","15.918","13.2378","13.4581","0.2203","9967011334205.4","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","87.62","52.27","91.12","53.9","55","99","77.4","True","14.832","12.0567","12.2792","0.2226","10943429911120.611","FLOP/s","True","22","27","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","101.04","66.04","106.73","54.2","55","97.4","89.04","True","14.271","11.3546","11.5142","0.1596","11620093006186.87","FLOP/s","True","21","26","0x0000000000000001;0x0000000000000000"
"2167","2150.6","2145","2152","16301","16301","16301","True","-16.4","none","106.57","37.3","115.59","54","55","99","92.15","True","13.185","10.6148","10.7816","0.1668","12429983782035.902","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2317","2287.9","2280","2295","16301","16301","16301","True","-29.1","none","117.47","77.54","122.26","54.8","56","96.7","100.43","True","12.643","9.8714","10.0169","0.1454","13365986421714.791","FLOP/s","True","18","23","0x0000000000000001;0x0000000000000000"
"2475","2456.2","2452","2460","16301","16301","16301","True","-18.8","none","121.67","59.9","129.14","55.4","57","96.6","102.36","True","11.527","9.1256","9.2971","0.1715","14458430373842.373","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2625","2587.6","2580","2595","16301","16301","16301","False","-37.4","below","127.84","50.49","136.9","56.5","58","99","107.72","True","11.528","8.7727","8.9262","0.1535","15040059932203.484","FLOP/s","True","16","21","0x0000000000000001;0x0000000000000000"
"2782","2773.9","2767","2775","16301","16301","16301","True","-8.1","none","139.35","104.78","144.68","57.4","59","96.8","114.5","True","10.442","7.9306","8.0473","0.1167","16637065008291.39","FLOP/s","True","14","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2932","2924.4","2917","2925","16301","16301","16301","True","-7.6","none","157.85","49.14","170.73","61.6","63","99","128.43","True","9.873","7.4614","7.5669","0.1056","17683205037378.68","FLOP/s","True","13","18","0x0000000000000001;0x0000000000000000"
"3090","2977.1","2970","2985","16301","16301","16301","False","-112.9","below","164.01","67.44","177.6","63","65","99","133.32","True","9.882","7.3361","7.4552","0.1191","17985134862961.062","FLOP/s","True","13","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
