"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","16301","16301","16301","True","-1","none","52.86","44.55","54.15","41.3","43","97.2","48.16","True","22.076","18.5967","18.9156","0.3189","7094875993922.019","FLOP/s","True","35","41","0x0000000000000001;0x0000000000000000"
"1395","1388.9","1387","1395","16301","16301","16301","True","-6.1","none","57.87","43.59","59.57","44.2","45","97.8","51.83","True","19.365","16.2089","16.4956","0.2867","8140055254125.879","FLOP/s","True","30","36","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","61.23","29.99","65.04","46.8","48","99","55.33","True","17.714","14.5519","14.7793","0.2274","9066959428624.086","FLOP/s","True","28","33","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","64.21","14.89","68.13","48.6","50","95.4","57.42","True","16.137","13.1782","13.3766","0.1984","10012124326167.406","FLOP/s","True","25","30","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","69.7","35.63","72.84","50.7","52","99","61.66","True","15.028","12.1035","12.3062","0.2027","10901119647593.037","FLOP/s","True","23","28","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","74.56","33.85","79.15","52.3","53","96.1","64.97","True","14.043","11.0647","11.1955","0.1307","11924492329479.393","FLOP/s","True","21","26","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","87.18","36.15","92.44","52.5","53","97.4","75.51","True","12.954","10.1571","10.2928","0.1358","12990111132227.031","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","100.89","41.25","107.09","53.7","55","97.7","86.74","True","12.371","9.4488","9.5783","0.1295","13963852201588.059","FLOP/s","True","18","23","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","119.72","54.31","127.02","55.3","56","97.4","100.6","True","11.224","8.7824","8.9102","0.1279","15023454894110.498","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2625","2609.4","2602","2617","16301","16301","16301","True","-15.6","none","123.81","28.75","136.73","56.1","58","98.2","103.71","True","11.287","8.4664","8.6106","0.1442","15584060201804.314","FLOP/s","True","16","21","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","142.66","53.54","154.89","59.3","61","96.5","117.19","True","10.239","7.7716","7.8846","0.113","16977412872308.297","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2932","2916.5","2910","2917","16301","16301","16301","True","-15.5","none","164.35","87.71","175.51","62.2","64","96.7","134.47","True","10.262","7.3796","7.487","0.1074","17879207639563.035","FLOP/s","True","14","19","0x0000000000000001;0x0000000000000000"
"3090","2947.6","2947","2955","16301","16301","16301","False","-142.4","below","160.24","43.44","177.38","62.8","65","98.6","132.13","True","10.21","7.3363","7.4654","0.1291","17984804150720.695","FLOP/s","True","14","19","0x0000000000000001;0x0000000000000000"
