"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.4","1230","1237","16301","16301","16301","True","-0.6","none","53.73","52.12","54.44","43.3","44","97.3","49.44","True","22.496","19.2303","19.5302","0.2998","6861107909269.963","FLOP/s","True","35","41","0x0000000000000001;0x0000000000000000"
"1395","1387.8","1387","1395","16301","16301","16301","True","-7.2","none","57.02","32.22","58.89","43.7","44","97.8","52.29","True","19.729","16.8521","17.1782","0.3261","7829396729470.499","FLOP/s","True","32","36","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","63.75","43.28","65.74","44.5","45","98.9","58.08","True","18.082","15.0855","15.3181","0.2327","8746253198059.785","FLOP/s","True","28","33","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","72.45","46.15","74.59","46.4","47","99","65.06","True","16.465","13.314","13.5578","0.2438","9909987733655.205","FLOP/s","True","25","30","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","86.13","52.45","89.04","48.4","49","99","76","True","14.811","12.139","12.3643","0.2253","10869209707503.432","FLOP/s","True","23","27","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","101.37","67.05","105","50.8","52","99","88.79","True","13.726","11.0787","11.2416","0.1629","11909437003713.482","FLOP/s","True","20","25","0x0000000000000001;0x0000000000000000"
"2167","2150.5","2145","2152","16301","16301","16301","True","-16.5","none","108.81","50.59","115.81","52.1","54","96.8","94.17","True","13.203","10.4869","10.6519","0.165","12581519314167.994","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"2317","2287","2287","2287","16301","16301","16301","True","-30","none","116.33","74.87","121.08","53.3","55","97.3","100.19","True","12.634","9.9105","10.0619","0.1514","13313258045822.104","FLOP/s","True","18","23","0x0000000000000001;0x0000000000000000"
"2475","2453.4","2452","2460","16301","16301","16301","True","-21.6","none","121.06","61.04","128.21","54.7","56","96.5","102","True","12.076","9.1746","9.3338","0.1592","14381163344354.992","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000000"
"2625","2585.2","2580","2587","16301","16301","16301","False","-39.8","below","126.64","53.12","135.94","55.9","57","99","106.87","True","11.54","8.8189","8.9696","0.1506","14961140434272.895","FLOP/s","True","16","21","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2782","2772.7","2767","2775","16301","16301","16301","True","-9.3","none","134.59","46.28","144.71","57.6","59","99","111.28","True","10.451","7.9511","8.06","0.1089","16594165160468.79","FLOP/s","True","14","19","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","158.35","57.21","170.58","61.4","63","96.3","128.68","True","9.892","7.4425","7.544","0.1015","17728126023903.324","FLOP/s","True","13","18","0x0000000000000001;0x0000000000000000"
"3090","2976.5","2970","2985","16301","16301","16301","False","-113.5","below","163.39","71.02","177.46","62.4","65","96.4","133.04","True","9.863","7.3372","7.4488","0.1116","17982428234139.668","FLOP/s","True","13","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
