"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1402","1400.3","1395","1402","15681.4","810","16301","True","-1.7","none","50.78","12.9","54.62","37.8","38","93.8","46.7","True","15.383","13.2041","13.4394","0.2353","292748277717.37836","byte/s","True","25","28","0x0000000000000001;0x0000000000000000"
"1477","1470","1470","1470","15896.7","7001","16301","True","-7","none","51.79","14.45","56.26","38.2","39","91.3","47.64","True","14.835","12.3525","12.5941","0.2416","312930480331.2821","byte/s","True","23","27","0x0000000000000001;0x0000000000000000"
"1560","1552","1552","1552","16301","16301","16301","True","-8","none","53.63","13.96","58.3","38.9","40","93.2","48.96","True","13.745","11.7035","11.9005","0.197","330283954544.87866","byte/s","True","22","25","0x0000000000000001;0x0000000000000000"
"1635","1627","1627","1627","16301","16301","16301","True","-8","none","56.68","17.59","60.51","40.7","42","98.9","51.72","True","13.756","11.2906","11.481","0.1904","342363347926.1445","byte/s","True","21","25","0x0000000000000001;0x0000000000000000"
"1710","1702","1702","1702","15836","7001","16301","True","-8","none","58.1","15.63","63.8","42.4","43","91","52.95","True","13.169","10.7715","10.9575","0.186","358859786077.84357","byte/s","True","20","24","0x0000000000000001;0x0000000000000000"
"1792","1785","1785","1785","16301","16301","16301","True","-7","none","60.76","18.16","65.65","44","45","96.3","55.28","True","13.144","10.9032","11.0917","0.1885","354526285111.8911","byte/s","True","21","24","0x0000000000000001;0x0000000000000000"
"1867","1860","1860","1860","16301","16301","16301","True","-7","none","64.76","17.65","70.38","45.5","46","94.1","58.32","True","12.071","9.9949","10.1508","0.1559","386745662140.0857","byte/s","True","19","22","0x0000000000000001;0x0000000000000000"
"1942","1935","1935","1935","15784.3","7001","16301","True","-7","none","65.65","18.52","72.83","46.7","48","90.8","59.56","True","12.082","9.796","9.9462","0.1502","394597818910.23914","byte/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2025","2017","2017","2017","16301","16301","16301","True","-8","none","70.34","25.76","75.44","48.2","49","96.9","63.65","True","12.073","9.6753","9.8211","0.1458","399520803564.5846","byte/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2100","2085.4","2085","2092","16301","16301","16301","True","-14.6","none","69.7","20.74","75.97","49.4","50","95.8","62.72","True","12.092","9.6623","9.8269","0.1646","400056869093.85156","byte/s","True","18","22","0x0000000000000001;0x0000000000000000"
