"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","16301","16301","16301","True","-1","none","55.56","54.36","57.62","45.9","46","97.4","50.75","True","21.43","18.3638","18.6177","0.2539","7184862584345.966","FLOP/s","True","35","40","0x0000000000000001;0x0000000000000000"
"1395","1388.6","1387","1395","16301","16301","16301","True","-6.4","none","59.79","58.02","60.82","45.6","46","98","53.88","True","19.353","16.1174","16.3454","0.228","8186286803804.16","FLOP/s","True","30","36","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","63.3","43.31","66.04","45.7","47","99.1","55.64","True","17.175","14.3821","14.5752","0.1931","9174001647474.098","FLOP/s","True","27","32","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","65.81","35.01","69.22","45.8","46","97.1","58.66","True","16.112","13.1248","13.333","0.2081","10052806645370.512","FLOP/s","True","25","30","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","68.78","29.58","72.12","46.3","47","98.4","60.83","True","15.011","12.0929","12.2885","0.1956","10910689273244.475","FLOP/s","True","23","28","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","72.75","27.69","77.01","46.7","47","97.5","63.88","True","13.973","11.1025","11.2339","0.1313","11883890781184.318","FLOP/s","True","21","26","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","86.05","32.59","91.63","48.5","50","98","74.49","True","12.942","10.1848","10.3198","0.1351","12954791597041.338","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","99.57","37.68","106.66","50.9","52","97.2","84.56","True","12.387","9.4364","9.5706","0.1342","13982242033905.305","FLOP/s","True","18","23","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","118.82","50.77","126.58","53.7","55","97.8","99.78","True","11.224","8.7693","8.9046","0.1352","15045804586401.727","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2625","2606.8","2602","2617","16301","16301","16301","True","-18.2","none","129.72","77.56","136.86","55.5","57","96.8","108.65","True","11.316","8.4628","8.6148","0.152","15590745501893.893","FLOP/s","True","16","21","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","141.31","42.14","154.2","58.7","60","96.9","116.03","True","10.177","7.7931","7.8978","0.1047","16930583971044.502","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2916.5","2910","2917","16301","16301","16301","True","-15.5","none","165.22","89.65","174.87","62.2","64","96.4","134.8","True","10.252","7.3987","7.5193","0.1206","17833128492391.742","FLOP/s","True","14","19","0x0000000000000001;0x0000000000000000"
"3090","2948.1","2947","2962","16301","16301","16301","False","-141.9","below","161.45","50.23","176.74","62.1","64","96.6","130.82","True","9.693","7.3597","7.4586","0.099","17927617261165.44","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
