"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1200","1199.1","1192","1200","13801","13801","13801","True","-0.9","none","48.25","13","51.12","41","41","98.1","44.77","True","16.579","14.1871","14.412","0.2249","272463192335.55957","byte/s","True","27","31","0x0000000000000000"
"1260","1259.7","1252","1260","13808.4","13801","14001","True","-0.3","none","48.08","12.04","51.42","39.9","40","93.4","44.7","True","16.514","14.1891","14.4134","0.2243","272425223668.3143","byte/s","True","27","31","0x0000000000000000"
"1320","1318.5","1312","1320","13319.9","810","13801","True","-1.5","none","48.79","11.86","52.16","39.3","40","92.7","45.1","True","16.012","13.7817","13.9754","0.1937","280478589176.81134","byte/s","True","27","30","0x0000000000000000"
"1372","1370.7","1365","1372","13301.3","810","13801","True","-1.3","none","49.12","12","52.96","38.9","39","93.6","45.3","True","15.453","13.2582","13.4498","0.1916","291553907223.17773","byte/s","True","26","29","0x0000000000000000"
"1432","1425.8","1425","1432","13281.4","810","13801","True","-6.2","none","49.97","12.15","53.99","38.9","39","92.4","45.93","True","14.974","12.7319","12.9407","0.2087","303604036812.0885","byte/s","True","25","28","0x0000000000000000"
"1492","1485","1485","1485","13259.7","810","13801","True","-7","none","50.67","12.32","54.77","38.8","39","92.3","46.51","True","14.93","12.3737","12.5651","0.1914","312393453980.6562","byte/s","True","24","28","0x0000000000000000"
"1545","1537","1537","1537","13236.2","810","13801","True","-8","none","50.49","12.16","54.84","39.1","40","92.1","46.43","True","14.456","12.1299","12.3287","0.1988","318673532930.48975","byte/s","True","23","27","0x0000000000000000"
"1605","1597","1597","1597","13236.2","810","13801","True","-8","none","52.22","12.6","56.88","40.8","42","91.6","47.67","True","13.885","11.7564","11.9297","0.1732","328796404560.562","byte/s","True","23","26","0x0000000000000000"
"1665","1657","1657","1657","13810.1","13801","14001","True","-8","none","54.01","12.91","58.53","42.3","43","93","49.26","True","13.997","11.5064","11.6763","0.1699","335941150484.1352","byte/s","True","22","26","0x0000000000000000"
"1725","1717","1717","1717","13210.5","810","13801","True","-8","none","55.82","13.76","60.52","43.5","44","91.9","51.11","True","13.864","11.3582","11.5221","0.1639","340324709346.07306","byte/s","True","22","26","0x0000000000000000"
"1785","1777","1777","1777","13801","13801","13801","True","-8","none","58.6","14.59","63.04","45","46","94.9","53.32","True","13.354","11.1697","11.3305","0.1607","346066511329.6348","byte/s","True","22","25","0x0000000000000000"
"1837","1830","1830","1830","13801","13801","13801","True","-7","none","60.42","18.74","64.68","46.2","47","98.9","55.11","True","13.329","11.0578","11.2258","0.168","349568564753.95844","byte/s","True","21","25","0x0000000000000000"
"1897","1890","1890","1890","13182.4","810","13801","True","-7","none","60.59","16.12","66.54","47.1","48","91.8","55.45","True","13.309","11.0384","11.1897","0.1513","350182977674.5948","byte/s","True","21","25","0x0000000000000000"
