"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235","1230","1237","13182.4","810","13801","True","-2","none","47.15","11.63","51.42","41.8","42","94.6","43.03","True","13.439","11.1152","11.2906","0.1754","287174430945.95886","byte/s","True","21","25","0x0000000000000400"
"1395","1392.2","1387","1395","13151.4","810","13801","True","-2.8","none","48.97","11.96","53.11","42.7","43","92.4","44.19","True","12.377","10.508","10.6885","0.1805","303769511267.03534","byte/s","True","20","23","0x0000000000000400"
"1545","1537","1537","1537","13117.3","810","13801","True","-8","none","50.13","12.62","54.86","43.4","44","94.1","45.23","True","12.342","10.0136","10.1526","0.139","318767913281.26526","byte/s","True","19","23","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","54.27","16.48","59.2","44.6","45","93.8","49.1","True","11.765","9.5639","9.7102","0.1463","333755661808.8304","byte/s","True","18","22","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","59.7","24.72","63.84","45.8","46","94.5","53.49","True","11.276","9.222","9.3608","0.1388","346129704407.7613","byte/s","True","17","21","0x0000000000000400"
"2010","2002","2002","2002","13036.8","810","13801","True","-8","none","61.86","17.26","68.22","46.9","48","93.4","55.64","True","11.288","9.1344","9.2709","0.1365","349448075119.5868","byte/s","True","17","21","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","64.05","18.81","69.35","47.9","49","95.7","57.63","True","11.216","9.1112","9.2377","0.1266","350339522020.99664","byte/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13036.8","810","13801","True","-7","none","66.82","19.29","73.25","49.2","50","93.4","60.3","True","11.245","9.1082","9.2344","0.1262","350453629945.3133","byte/s","True","17","21","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","73.69","23.52","79.89","50.8","52","93.9","66.13","True","10.84","9.0511","9.196","0.1449","352664870329.6388","byte/s","True","17","20","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","82.69","33.07","88.9","52.6","53","94.2","74.19","True","10.789","9.0304","9.1604","0.13","353470812070.16","byte/s","True","17","20","0x0000000000000400"
"2782","2747.5","2745","2760","13401","7001","13801","False","-34.5","below","87.54","28.68","93.43","51.8","52","93.4","79.14","True","11.195","9.0343","9.1558","0.1215","353319084125.27924","byte/s","True","17","21","0x0000000000000400"
"2932","2752.5","2752","2760","13801","13801","13801","False","-179.5","below","86.77","32.33","93.24","50.7","51","96.1","78.66","True","11.24","9.0202","9.1457","0.1255","353870485597.34424","byte/s","True","17","21","0x0000000000000400"
"3090","2753.4","2752","2760","13401","7001","13801","False","-336.6","below","86.62","28.25","92.69","49.8","50","90.6","78.22","True","11.259","8.9985","9.1448","0.1464","354726863815.4166","byte/s","True","17","21","0x0000000000000400"
