"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.3","1230","1237","13801","13801","13801","True","-0.7","none","42.11","23.62","43.37","45","45","97.4","39.45","True","23.97","20.9862","21.3052","0.3189","2468386146952.0747","FLOP/s","True","41","45","0x0000000000000400"
"1395","1392.9","1387","1395","13801","13801","13801","True","-2.1","none","45.07","25.76","46.26","44.9","45","99","41.8","True","21.271","18.4342","18.6526","0.2185","2810117915926.659","FLOP/s","True","35","40","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","48.61","34.3","49.63","44.8","45","98.1","44.73","True","19.128","16.5454","16.7605","0.215","3130899673497.1255","FLOP/s","True","32","36","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","58.64","33.82","60.38","45.8","46","97.4","53.21","True","17.576","14.713","14.8899","0.1769","3520833767814.791","FLOP/s","True","28","33","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","66.96","31.35","69.95","47.3","48","95.8","60.06","True","15.994","13.465","13.6642","0.1992","3847166651043.0674","FLOP/s","True","26","30","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","79.21","34.51","83.27","49.3","50","96.8","70.48","True","14.932","12.3203","12.5044","0.1841","4204608405463.2793","FLOP/s","True","23","28","0x0000000000000400"
"2167","2158.2","2152","2160","13801","13801","13801","True","-8.8","none","84.49","36.73","88.88","50.8","52","98.5","74.18","True","13.848","11.5143","11.6715","0.1572","4498935956787.908","FLOP/s","True","22","26","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","96.36","50.72","101.48","52.5","54","97","83.46","True","12.887","10.5055","10.6828","0.1773","4930954862091.663","FLOP/s","True","20","24","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","113.71","65.03","118.79","55.7","57","97.6","97.94","True","12.306","9.8244","9.9483","0.1239","5272787385460.238","FLOP/s","True","18","23","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","138.57","90.99","147.26","59.5","61","97.2","118.85","True","11.729","9.31","9.4344","0.1243","5564109655394.249","FLOP/s","True","17","22","0x0000000000000400"
"2782","2702.5","2700","2722","13801","13801","13801","False","-79.5","below","151.64","70.9","161.02","62.6","64","98.1","128.06","True","11.174","9.0117","9.1362","0.1245","5748288784285.161","FLOP/s","True","17","21","0x0000000000000400"
"2932","2700.8","2700","2707","13801","13801","13801","False","-231.2","below","156.01","113.38","161.48","63","65","97.5","132.61","True","11.182","9.016","9.1308","0.1148","5745570528468.476","FLOP/s","True","17","21","0x0000000000000400"
"3090","2701.7","2700","2715","13801","13801","13801","False","-388.3","below","153.39","82.57","162.12","63.2","65","97.5","130.88","True","11.72","9.0123","9.1331","0.1208","5747934981771.405","FLOP/s","True","17","22","0x0000000000000400"
