"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1234.6","1230","1237","13801","13801","13801","True","-2.5","none","72.62","12.47","79.98","48.4","49","94.4","65.36","True","12.854","10.479","10.6344","0.1553","3250375653812.387","FLOP/s","True","20","24","0x0000000000000400"
"1395","1387.4","1387","1395","13801","13801","13801","True","-7.6","none","76.44","12.71","83.13","47.8","49","94.2","67.79","True","11.9","9.8924","10.0313","0.1389","3443122724068.5967","FLOP/s","True","19","22","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","78.78","18","85.81","47.8","49","95.5","69.49","True","11.318","9.4308","9.5638","0.133","3611638100561.886","FLOP/s","True","18","21","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","86.48","31.55","93.18","48.6","50","96.6","76.5","True","11.33","9.1637","9.304","0.1402","3716902776102.9995","FLOP/s","True","17","21","0x0000000000000400"
"1852","1845","1845","1845","13036.8","810","13801","True","-7","none","91.83","16.24","101.53","49.3","50","93.4","81.15","True","11.356","9.1121","9.2371","0.125","3737959796675.4844","FLOP/s","True","17","21","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","101.09","17.99","111.18","50.5","52","94.2","89.53","True","11.299","9.0648","9.2058","0.141","3757475748002.135","FLOP/s","True","17","21","0x0000000000000400"
"2167","2134.4","2122","2160","13801","13801","13801","False","-32.6","below","103.1","29.52","111.63","51.2","52","94.5","91.21","True","11.369","9.061","9.211","0.15","3759048821666.051","FLOP/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","111.1","39.76","120.27","52.1","53","94.5","98.3","True","11.297","9.035","9.1702","0.1353","3769882969315.0103","FLOP/s","True","17","21","0x0000000000000400"
"2475","2467","2467","2467","13401","7001","13801","True","-8","none","118.17","23.26","131.39","53.8","55","93.4","104.36","True","11.274","9.0287","9.1658","0.1371","3772479083292.522","FLOP/s","True","17","21","0x0000000000000400"
"2625","2610.4","2610","2617","13801","13801","13801","True","-14.6","none","132.95","33.28","145.77","56.1","58","95.5","118.05","True","11.318","8.9951","9.1372","0.142","3786574158981.8345","FLOP/s","True","17","21","0x0000000000000400"
"2782","2730.4","2722","2752","13801","13801","13801","False","-51.6","below","145.8","52.19","156.86","57.9","60","96.4","129.26","True","11.291","8.9826","9.1161","0.1335","3791848907173.6914","FLOP/s","True","17","21","0x0000000000000400"
"2932","2728.9","2715","2760","13401","7001","13801","False","-203.1","below","140.81","28.51","157.14","58.1","60","93.4","124.32","True","11.295","8.9984","9.1254","0.1269","3785188366062.0786","FLOP/s","True","17","21","0x0000000000000400"
"3090","2727.2","2715","2760","13801","13801","13801","False","-362.8","below","143.29","29.99","157.08","58.4","60","95","127.41","True","11.199","9.0379","9.16","0.1221","3768673608710.128","FLOP/s","True","17","21","0x0000000000000400"
