"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.6","1230","1237","13151.4","810","13801","True","-1.4","none","57.25","11.84","62.57","43.4","44","93.5","51.34","True","12.329","10.4437","10.6186","0.1749","298735852483.9358","byte/s","True","20","23","0x0000000000000400"
"1395","1392.5","1387","1395","13117.3","810","13801","True","-2.5","none","58.38","12.16","63.97","42.9","44","94.1","52.13","True","11.845","9.9004","10.0417","0.1413","315128899043.6932","byte/s","True","19","22","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","60.77","15.23","65.93","42.8","43","97.2","54.02","True","11.303","9.4723","9.6034","0.1311","329372373176.8519","byte/s","True","18","21","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","66.27","24.24","71.39","43.5","44","94.9","58.99","True","11.329","9.1843","9.3207","0.1364","339701805422.0035","byte/s","True","17","21","0x0000000000000400"
"1852","1845","1845","1845","13036.8","810","13801","True","-7","none","71.08","15.38","76.6","43.8","45","93.4","63.33","True","11.313","9.1455","9.2803","0.1348","341141014095.296","byte/s","True","17","21","0x0000000000000400"
"2010","2002","2002","2002","13036.8","810","13801","True","-8","none","75.45","17.07","83","44.8","46","93.5","66.94","True","11.355","9.0856","9.2393","0.1537","343390747009.3009","byte/s","True","17","21","0x0000000000000400"
"2167","2152.5","2152","2160","13801","13801","13801","True","-14.5","none","77.7","21.47","84.31","45.2","46","96.3","69.3","True","11.378","9.0817","9.2036","0.1219","343537753504.27576","byte/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","82.71","28.09","89.58","45.9","47","95.6","73.82","True","11.191","9.082","9.2017","0.1197","343527737081.612","byte/s","True","17","21","0x0000000000000400"
"2475","2467","2467","2467","13401","7001","13801","True","-8","none","87.36","22.33","96.03","47.2","48","93.4","77.62","True","10.779","9.0128","9.1457","0.133","346165665367.38715","byte/s","True","17","20","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","98.87","33.09","106.88","48.8","50","95.9","88.58","True","11.223","9.0108","9.1386","0.1278","346239590459.17505","byte/s","True","17","21","0x0000000000000400"
"2782","2752.5","2752","2760","13401","7001","13801","True","-29.5","none","107.1","27.11","115.06","50.3","52","93.4","95.11","True","10.814","8.967","9.1163","0.1493","347931862022.1932","byte/s","True","17","20","0x0000000000000400"
"2932","2748.4","2745","2760","13812.8","13801","14001","False","-183.6","below","105.69","27.31","115.46","50.9","52","93.4","93.94","True","10.731","8.9731","9.1066","0.1335","347693742160.54065","byte/s","True","17","20","0x0000000000000400"
"3090","2747.9","2745","2752","13801","13801","13801","False","-342.1","below","108.13","43.07","115.4","51.6","53","95.6","96.71","True","11.211","9.0085","9.1259","0.1175","346330154541.88727","byte/s","True","17","21","0x0000000000000400"
