"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.1","1230","1237","13801","13801","13801","True","-0.9","none","60.32","19.84","62.69","48.7","49","97.7","56.94","True","22.681","20.4692","20.8007","0.3315","3947306748200.5386","FLOP/s","True","39","42","0x0000000000000400"
"1395","1392.6","1387","1395","13806.9","13801","14001","True","-2.4","none","64.6","12.83","69.02","47.9","49","94.7","60.61","True","20.45","18.0069","18.298","0.291","4487058614911.814","FLOP/s","True","34","38","0x0000000000000400"
"1545","1537","1537","1537","13807.5","13801","14001","True","-8","none","68.89","13.47","73.71","48.1","49","93","64.02","True","18.287","16.1885","16.4592","0.2707","4991090886818.427","FLOP/s","True","31","34","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","79.98","17.69","84.79","49.7","51","96.7","73.69","True","16.635","14.5419","14.7787","0.2368","5556218966383.456","FLOP/s","True","28","31","0x0000000000000400"
"1852","1845","1845","1845","13809","13801","14001","True","-7","none","91.32","16.32","99.27","51","52","94","83.77","True","15.587","13.2799","13.487","0.207","6084232635600.953","FLOP/s","True","25","29","0x0000000000000400"
"2010","2002","2002","2002","13236.2","810","13801","True","-8","none","105.16","17.83","115.93","53.5","55","93.1","95.86","True","14.538","12.1364","12.3115","0.1751","6657502024359.649","FLOP/s","True","23","27","0x0000000000000400"
"2167","2152.4","2152","2160","13801","13801","13801","True","-14.6","none","113.83","36.42","121.63","54.9","56","95.9","102.38","True","13.417","11.4652","11.6257","0.1605","7047269898178.319","FLOP/s","True","22","25","0x0000000000000400"
"2317","2310","2310","2310","13151.4","810","13801","True","-7","none","125.76","20.03","138.66","56.6","59","91.4","112.99","True","12.825","10.5221","10.6785","0.1565","7678943261850.798","FLOP/s","True","20","24","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","148.76","23.59","165.47","60.3","63","93.9","131.72","True","11.758","9.794","9.9174","0.1235","8249796958684.875","FLOP/s","True","19","22","0x0000000000000400"
"2625","2564.4","2542","2617","13801","13801","13801","False","-60.6","below","167.44","37.3","180.25","63.1","65","96.8","148.78","True","11.686","9.4518","9.5793","0.1276","8548479268484.972","FLOP/s","True","18","22","0x0000000000000400"
"2782","2570.2","2512","2760","13423.2","7001","13801","False","-211.8","below","164.64","28.89","181.87","63.2","67","93.7","145.24","True","11.249","9.4364","9.5571","0.1207","8562388691964.8125","FLOP/s","True","18","21","0x0000000000000400"
"2932","2572.7","2542","2760","13801","13801","13801","False","-359.3","below","166.87","33.22","180.28","63.8","66","96.3","148.7","True","11.737","9.4401","9.5669","0.1268","8559037607041.666","FLOP/s","True","18","22","0x0000000000000400"
"3090","2579.8","2550","2760","13423.2","7001","13801","False","-510.2","below","162.65","29.22","182.55","63.7","67","93.5","145.36","True","11.675","9.4577","9.5774","0.1197","8543148255887.91","FLOP/s","True","18","22","0x0000000000000400"
