"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.2","1230","1237","13811","13801","14001","True","-1.8","none","67.94","12.26","74.93","46.6","47","94.4","61.21","True","13.022","10.6621","10.842","0.1799","1604489269295.6504","FLOP/s","True","20","24","0x0000000000000400"
"1395","1390.8","1387","1395","13117.3","810","13801","True","-4.2","none","70.81","12.66","78","46.3","47","92.1","62.92","True","11.847","9.987","10.129","0.142","1712946270578.6753","FLOP/s","True","19","22","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","72.85","13.3","80.94","46.4","47","93.8","65.11","True","11.804","9.4909","9.6159","0.125","1802474572119.2795","FLOP/s","True","18","22","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","80.73","18.29","88.39","47.2","48","96.2","71.57","True","11.356","9.1399","9.2885","0.1486","1871710520194.3872","FLOP/s","True","17","21","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","87.43","26.88","94.84","48","49","94.4","77.44","True","11.354","9.1011","9.2284","0.1273","1879687620412.8416","FLOP/s","True","17","21","0x0000000000000400"
"2010","2002","2002","2002","13036.8","810","13801","True","-8","none","93.66","17.5","104.21","48.9","50","90.6","83.06","True","11.313","9.0542","9.1972","0.143","1889423909072.191","FLOP/s","True","17","21","0x0000000000000400"
"2167","2152.5","2152","2160","13801","13801","13801","True","-14.5","none","95.19","17.85","105.72","49.6","51","93.4","84.47","True","11.299","9.0387","9.1892","0.1505","1892657778012.9302","FLOP/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","103.14","24.05","112.67","50.9","52","95.5","91.5","True","11.278","9.0222","9.15","0.1278","1896117580425.2988","FLOP/s","True","17","21","0x0000000000000400"
"2475","2467","2467","2467","13401","7001","13801","True","-8","none","111.68","23.04","123.94","52.2","54","93.2","99.08","True","11.224","8.991","9.1235","0.1325","1902695461615.2507","FLOP/s","True","17","21","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","124.32","26.22","136.37","54.4","56","94.6","110.64","True","11.166","8.9817","9.0984","0.1167","1904660685138.3838","FLOP/s","True","17","21","0x0000000000000400"
"2782","2738.4","2737","2760","13401","7001","13801","False","-43.6","below","131.6","28.07","148.08","56.2","58","92.6","117.45","True","11.161","8.9575","9.0873","0.1298","1909805895246.9036","FLOP/s","True","17","21","0x0000000000000400"
"2932","2738.4","2737","2760","13801","13801","13801","False","-193.6","below","135.76","35.64","148.63","56.8","59","95.6","120.87","True","11.22","8.9621","9.0947","0.1326","1908826649333.838","FLOP/s","True","17","21","0x0000000000000400"
"3090","2738.4","2737","2760","13401","7001","13801","False","-351.6","below","133.32","28.49","148.61","57","59","93.4","118.9","True","11.202","8.9724","9.0935","0.1212","1906647928728.9172","FLOP/s","True","17","21","0x0000000000000400"
