"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.9","1230","1237","13801","13801","13801","True","-1.1","none","47.32","19.25","49.62","44","44","96.8","43.91","True","16.012","13.7954","13.9686","0.1732","249648167517.60602","byte/s","True","26","30","0x0000000000000400"
"1395","1393","1387","1395","13801","13801","13801","True","-2","none","48.92","16.08","51.79","42.9","43","97.6","44.9","True","14.398","12.5305","12.7181","0.1876","274849360962.83914","byte/s","True","24","27","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","50.93","19.26","53.81","42","42","95.8","46.42","True","13.309","11.5001","11.6541","0.154","299476086412.833","byte/s","True","22","25","0x0000000000000400"
"1702","1695","1695","1695","13117.3","810","13801","True","-7","none","54.94","14.32","59.85","41.8","42","94","49.4","True","11.854","10.0075","10.1462","0.1387","344140765644.04663","byte/s","True","19","22","0x0000000000000400"
"1852","1845","1845","1845","13812.8","13801","14001","True","-7","none","59.05","15.5","65.04","41.8","42","93.4","53.05","True","11.305","9.2728","9.4269","0.1541","371407421787.93665","byte/s","True","17","21","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","64.33","19.38","69.61","42.5","43","96.2","57.72","True","11.287","9.0806","9.2093","0.1287","379269185941.4272","byte/s","True","17","21","0x0000000000000400"
"2167","2160","2160","2160","13036.8","810","13801","True","-7","none","65.5","17.51","70.32","42.5","43","90.6","58.87","True","11.248","9.1232","9.2565","0.1334","377500877547.00757","byte/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","67.49","18.86","73.87","42.8","44","93.4","60.76","True","11.283","9.0301","9.1606","0.1305","381390647975.63635","byte/s","True","17","21","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","74.14","28.68","79.67","43.6","44","95.6","66.89","True","11.203","9.0318","9.1542","0.1224","381319456553.00397","byte/s","True","17","21","0x0000000000000400"
"2625","2617","2617","2617","13401","7001","13801","True","-8","none","79.73","24.92","87.46","44.6","45","93.4","72.17","True","11.207","8.987","9.1097","0.1228","383220978780.52405","byte/s","True","17","21","0x0000000000000400"
"2782","2754.8","2752","2775","13801","13801","13801","True","-27.2","none","86.75","33.02","92.83","45.9","47","94.9","78.4","True","11.211","8.9641","9.0975","0.1334","384200561796.1862","byte/s","True","17","21","0x0000000000000400"
"2932","2754.7","2752","2775","13401","7001","13801","False","-177.3","below","85.05","26.92","93.15","46.2","47","90.1","77.03","True","11.199","8.9598","9.1058","0.146","384382975088.86633","byte/s","True","17","21","0x0000000000000400"
"3090","2757.6","2752","2775","13801","13801","13801","False","-332.4","below","88.05","41.83","93.26","46.7","47","94.5","79.17","True","11.202","8.9616","9.0942","0.1326","384307334458.648","byte/s","True","17","21","0x0000000000000400"
