"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"405","405","405","405","6775.3","5000","6801","True","0","none","53.22","43.01","55.35","41.7","44","98.6","51.48","True","86.627","77.7476","78.9254","1.1777","1697047611395.8093","FLOP/s","True","140","153","0x0000000000000001;0x0000000000000000"
"465","465","465","465","6697.7","5000","6801","True","0","none","56.86","43.36","59.1","46.4","48","98.2","54.81","True","75.916","67.6101","68.8672","1.2571","1951504769359.303","FLOP/s","True","122","134","0x0000000000000001;0x0000000000000000"
"525","525","525","525","6700.9","5000","6801","True","0","none","59.56","47.11","61.4","49.1","51","98","57.04","True","67.969","59.7846","60.9395","1.1549","2206947078342.0117","FLOP/s","True","108","120","0x0000000000000001;0x0000000000000000"
"585","585","585","585","6782.4","5000","6801","True","0","none","61","38.7","62.25","50.9","52","97.4","58","True","61.55","53.7874","55.0192","1.2318","2453018573980.977","FLOP/s","True","97","109","0x0000000000000001;0x0000000000000000"
"630","630","630","630","6801","6801","6801","True","0","none","61.74","47.19","62.87","52.3","53","97.7","58.71","True","57.243","49.7128","50.99","1.2772","2654070669786.5146","FLOP/s","True","91","101","0x0000000000000001;0x0000000000000000"
"690","690","690","690","6801","6801","6801","True","0","none","64.12","51.43","65.71","53.5","54","98.8","60.85","True","52.114","45.3742","46.0039","0.6298","2907853414634.6","FLOP/s","True","81","92","0x0000000000000001;0x0000000000000000"
"750","750","750","750","6801","6801","6801","True","0","none","68.68","52.88","70.23","54.2","55","98.7","64.66","True","48.155","41.7324","42.3345","0.6021","3161602056897.297","FLOP/s","True","75","85","0x0000000000000001;0x0000000000000000"
"810","810","810","810","6801","6801","6801","True","0","none","72.16","52.56","73.29","54.9","56","98.7","67.51","True","44.978","38.6031","39.2193","0.6162","3417894704743.691","FLOP/s","True","69","79","0x0000000000000001;0x0000000000000000"
"870","870","870","870","6801","6801","6801","True","0","none","73.25","53.14","74.58","55.4","56","98.4","68.09","True","42.462","35.9481","36.5813","0.6332","3670331009535.9604","FLOP/s","True","65","75","0x0000000000000001;0x0000000000000000"
"915","915","915","915","6801","6801","6801","True","0","none","74.47","58.97","76.06","55.8","57","98.5","69.57","True","40.16","34.1652","34.7783","0.6131","3861863695077.942","FLOP/s","True","62","71","0x0000000000000001;0x0000000000000000"
"975","975","975","975","6801","6801","6801","True","0","none","80.14","62.09","86.35","56.6","58","98.3","74.46","True","37.473","31.5539","32.1928","0.6389","4181460608584.864","FLOP/s","True","57","66","0x0000000000000001;0x0000000000000000"
"1035","1035","1035","1035","6801","6801","6801","True","0","none","89.04","87.84","90.23","57.9","59","98.2","81.26","True","35.824","29.9009","30.5345","0.6336","4412623952633.029","FLOP/s","True","54","63","0x0000000000000001;0x0000000000000000"
"1095","1095","1095","1095","6801","6801","6801","True","0","none","93.16","38.18","98.22","58.7","60","96.1","84.58","True","34.646","28.5066","29.1761","0.6695","4628443339001.027","FLOP/s","True","52","61","0x0000000000000001;0x0000000000000000"
