"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.6","1230","1237","16301","16301","16301","True","-1.4","none","53.79","50.8","54.76","43.9","45","97.3","49.02","True","21.422","18.5086","18.7697","0.2611","7128656690063.7705","FLOP/s","True","35","40","0x0000000000000000"
"1395","1388.5","1387","1395","16301","16301","16301","True","-6.5","none","58.22","35.79","59.95","46.9","48","97.2","53.2","True","19.319","16.2252","16.4877","0.2626","8131889553810.006","FLOP/s","True","31","36","0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","65.23","22.84","67.77","49.5","50","99","58.69","True","17.138","14.5347","14.738","0.2033","9077665690577.762","FLOP/s","True","28","32","0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","73.97","41.46","77.13","52.8","54","97.3","65.75","True","15.583","12.9311","13.1383","0.2072","10203389853914.99","FLOP/s","True","25","29","0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","87.91","50.02","91.29","53","54","99","77.43","True","14.485","11.8464","11.9837","0.1372","11137636255701.115","FLOP/s","True","22","27","0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","103.47","57.53","107.55","54.9","56","97.3","89.82","True","13.384","10.8365","10.9775","0.1409","12175599160724.607","FLOP/s","True","21","25","0x0000000000000000"
"2167","2152","2152","2152","16301","16301","16301","True","-15","none","112.4","64.6","117.5","54.9","56","98.5","97.12","True","12.888","10.2183","10.3842","0.166","12912309146847.72","FLOP/s","True","19","24","0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","125.78","85.65","130.51","56.8","58","97.2","107.32","True","11.853","9.271","9.4072","0.1362","14231575259386.41","FLOP/s","True","17","22","0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","152.49","106.57","158.1","61.4","63","99.1","127.94","True","11.324","8.7004","8.8326","0.1321","15164898113876.645","FLOP/s","True","16","21","0x0000000000000000"
"2625","2572.8","2542","2610","16301","16301","16301","False","-52.2","below","171.44","77.74","182.32","65.4","67","99.1","142.25","True","10.723","8.2904","8.4346","0.1442","15914953833917.055","FLOP/s","True","16","20","0x0000000000000004;0x0000000000000000"
"2782","2580.2","2565","2632","16301","16301","16301","False","-201.8","below","174.86","116.25","182.16","65.1","67","97.3","146","True","10.719","8.3216","8.4566","0.1349","15855215097281.008","FLOP/s","True","16","20","0x0000000000000000"
"2932","2585.3","2542","2707","16301","16301","16301","False","-346.7","below","170.67","77.07","182.38","65.7","68","99.1","142.67","True","10.74","8.3001","8.4338","0.1336","15896279012863.93","FLOP/s","True","15","20","0x0000000000000000"
"3090","2575.6","2557","2625","16301","16301","16301","False","-514.4","below","173.56","103.13","180.29","65.9","68","97.2","144.76","True","10.748","8.3227","8.4626","0.1398","15853102782882.857","FLOP/s","True","16","20","0x0000000000000000"
