"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","15389.8","810","16301","True","-1.6","none","63.42","6.73","71.14","45.7","46","94.1","54.91","True","10.807","8.7636","8.9053","0.1416","356006438294.68964","byte/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1395","1392.9","1387","1395","16301","16301","16301","True","-2.1","none","66.69","10.55","74.42","45.5","46","96.7","57.72","True","10.287","8.1426","8.2802","0.1376","383159237850.8776","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"1545","1538.6","1537","1545","16301","16301","16301","True","-6.4","none","68.49","23.25","75.01","45","46","100","58.21","True","9.724","7.9439","8.0425","0.0986","392742463434.04974","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"1702","1694.5","1687","1695","16301","16301","16301","True","-7.5","none","65.91","7.12","75.08","44.5","45","94.6","56.04","True","9.73","7.9692","8.0782","0.109","391495389031.56287","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","68.45","14.81","75.2","44.4","45","98","58.87","True","10.225","8.0278","8.1558","0.1279","388637230378.7402","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15268.3","810","16301","True","-8","none","63.82","6.86","76.74","44.1","45","86.6","54.54","True","9.913","7.9152","8.0214","0.1062","394168474178.81836","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","15268.3","810","16301","True","-7","none","71.18","14.8","79.93","44.6","45","92.7","62.73","True","10.252","8.0936","8.2181","0.1246","385480413939.88293","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","80.31","27.22","87.46","45.5","46","94.6","69.88","True","9.684","7.8716","7.9917","0.1201","396348612685.96906","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","84.79","19.33","94.6","46.5","48","92.7","73.87","True","9.675","7.7553","7.8471","0.0918","402293385262.55096","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2625","2589.1","2587","2595","16301","16301","16301","False","-35.9","below","87.51","28.69","95.32","46.9","48","93.9","76.14","True","9.663","7.6861","7.8034","0.1174","405917440301.9926","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","91.02","21.31","101.68","47.9","49","92.6","79.38","True","9.572","7.658","7.7444","0.0864","407403773512.4444","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2932","2918.1","2917","2925","15681","7001","16301","True","-13.9","none","96.67","23.3","109.22","48.9","50","92.6","84.45","True","9.625","7.6096","7.7099","0.1003","409994451505.62354","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"3090","2983.8","2977","2992","15636.7","7001","16301","False","-106.2","below","100.61","23.44","109.82","49.4","51","91.3","88.27","True","9.661","7.5942","7.6929","0.0987","410826169107.90106","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
