"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.2","1230","1237","16301","16301","16301","True","-0.8","none","34.63","18.9","35.51","45.6","46","98.3","31.94","True","21.034","18.2728","18.5339","0.2611","3282433639655.035","FLOP/s","True","34","39","0x0000000000000001;0x0000000000000000"
"1395","1393.7","1387","1395","16301","16301","16301","True","-1.3","none","37.77","19.58","38.97","44.1","45","97.5","34.25","True","18.833","16.2308","16.4676","0.2368","3695385142435.3677","FLOP/s","True","31","35","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","39.89","24.93","40.98","43.9","44","96.6","35.86","True","17.224","14.7021","14.9428","0.2408","4079643756934.5605","FLOP/s","True","28","32","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","44.5","15.2","46.45","44.4","45","98.4","39.33","True","15.626","13.3145","13.4958","0.1813","4504802547016.302","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","51.7","30.87","53.32","45.5","46","99.1","45.33","True","14.535","12.251","12.4164","0.1654","4895853264242.024","FLOP/s","True","23","27","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","62.04","37.48","64.09","46.7","47","98.5","53.9","True","14.011","11.295","11.4395","0.1444","5310221723827.279","FLOP/s","True","21","26","0x0000000000000001;0x0000000000000000"
"2167","2151.6","2145","2152","16301","16301","16301","True","-15.3","none","63.62","26.9","66.62","47.4","48","98.4","54.4","True","12.946","10.6671","10.8025","0.1355","5622844530309.857","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2317","2289.2","2280","2295","16301","16301","16301","True","-27.8","none","66.47","38.58","69","47.7","48","98.4","56.56","True","12.376","10.1284","10.2645","0.1361","5921904940780.841","FLOP/s","True","19","23","0x0000000000000001;0x0000000000000000"
"2475","2460","2460","2460","16301","16301","16301","True","-15","none","70.48","42.54","73.12","48.4","49","97.4","59.46","True","11.831","9.3883","9.5335","0.1452","6388714512392.098","FLOP/s","True","17","22","0x0000000000000001;0x0000000000000000"
"2625","2594.5","2587","2595","16301","16301","16301","False","-30.5","below","69.53","22.27","75.95","49.1","50","98.2","57.94","True","11.28","8.9796","9.1251","0.1454","6679473905024.246","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","74.89","9.48","83.45","49.5","51","95.5","64.4","True","10.208","8.2227","8.3245","0.1018","7294303084608.447","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","91.33","60.17","94.98","51.9","53","100","73.78","True","10.253","7.7878","7.8892","0.1014","7701721249091.766","FLOP/s","True","14","19","0x0000000000000001;0x0000000000000000"
"3090","3015.5","3015","3022","16301","16301","16301","False","-74.5","below","92.65","12.19","103.95","52.6","54","91","78.74","True","9.736","7.5573","7.6771","0.1198","7936615164531.331","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
