"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.1","1230","1237","15332.8","810","16301","True","-0.9","none","77.13","6.4","91.56","47.4","48","93.4","67.1","True","10.811","8.6688","8.8087","0.1399","3929137470439.239","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000004"
"1395","1391.8","1387","1395","16314.3","16301","16501","True","-3.2","none","83.64","6.96","95.3","47.5","49","93.9","72.12","True","10.261","8.1271","8.2709","0.1438","4191005857066.8013","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","86.49","16.09","96.48","47.9","49","99.5","73.18","True","9.727","7.9672","8.0807","0.1135","4275099373189.4854","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000004"
"1702","1694.5","1687","1695","16314.3","16301","16501","True","-7.5","none","83.46","6.92","95.89","47.3","48","93.8","72","True","10.293","8.0818","8.2006","0.1188","4214513871301.4526","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"1852","1844.5","1837","1845","16301","16301","16301","True","-7.5","none","85.56","11.45","96.35","47.3","48","95.2","73.77","True","10.236","8.0663","8.2086","0.1423","4222605081357.378","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15194.5","810","16301","True","-8","none","87.21","7.35","99.88","47.6","49","92.9","74.61","True","9.67","7.6567","7.7581","0.1014","4448494577135.72","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","97.61","7.92","111.61","48.9","50","94.9","81.74","True","9.148","7.2526","7.356","0.1033","4696315100148.748","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","104.1","7.71","123.02","49.9","51","92.5","87.95","True","9.171","7.0386","7.1518","0.1132","4839130591002.422","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","117.68","20.99","135.04","51.5","53","94.2","99.21","True","9.156","6.9859","7.0926","0.1067","4875632504437.412","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2625","2594.9","2587","2602","16301","16301","16301","False","-30.1","below","116.9","9.05","135.55","52","54","94.3","98.61","True","9.152","6.9891","7.0944","0.1053","4873381691884.728","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15109.4","810","16301","True","-7","none","126.52","10.18","145.31","53.1","55","88.1","107.06","True","9.145","6.9824","7.0927","0.1103","4878075624882.785","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2917.6","2917","2925","16301","16301","16301","True","-14.4","none","134.44","12.28","155.77","55","57","94.1","113.68","True","9.159","6.9852","7.0813","0.0961","4876111816030.214","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","2972","2872","2992","15109.4","810","16301","False","-118","below","133.39","9.97","156.25","55.2","57","92.3","112.6","True","9.171","6.9859","7.0824","0.0965","4875639762856.995","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
