"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.9","1230","1237","16301","16301","16301","True","-1.1","none","50.28","25.17","51.84","46.9","47","97.1","46.84","True","23.436","20.709","20.9983","0.2893","4078449140408.2124","FLOP/s","True","39","44","0x0000000000000001;0x0000000000000000"
"1395","1392.9","1387","1395","15845.4","810","16301","True","-2.1","none","53.67","12.58","56.97","46.5","47","95.3","50.49","True","20.416","17.9909","18.2588","0.2679","4694637507417.132","FLOP/s","True","34","38","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","58.76","24.37","61.47","46.5","47","97.7","53.55","True","18.821","16.2551","16.5025","0.2474","5195951718127.983","FLOP/s","True","30","35","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","63.6","31.19","66.28","46.6","47","96.6","57.32","True","17.245","14.6827","14.8932","0.2105","5752388104676.405","FLOP/s","True","27","32","0x0000000000000001;0x0000000000000000"
"1852","1844.4","1830","1845","16301","16301","16301","True","-7.6","none","66.04","18.37","70.03","46.7","47","97.7","60.84","True","16.126","13.5021","13.7121","0.21","6255360414314.974","FLOP/s","True","26","30","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","69.16","14.11","73.89","46.9","48","95.2","63.4","True","14.869","12.505","12.654","0.149","6754123286000.227","FLOP/s","True","24","28","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","82.22","22.34","87.52","48.9","50","97.7","74.62","True","13.793","11.4604","11.6092","0.1488","7369746902694.707","FLOP/s","True","22","26","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15563.3","810","16301","True","-7","none","93.44","16.27","102.7","50.5","52","93.2","83.87","True","12.838","10.5911","10.747","0.1559","7974705808368.553","FLOP/s","True","21","24","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15811.5","7001","16301","True","-8","none","107.92","19.27","120.79","52.9","55","91.2","96.93","True","12.237","9.8516","9.9751","0.1235","8573268576412.826","FLOP/s","True","19","23","0x0000000000000001;0x0000000000000000"
"2625","2610","2610","2610","16301","16301","16301","True","-15","none","115.06","22.68","126.15","54.4","56","96.6","102.51","True","11.812","9.3712","9.5174","0.1461","9012731472890.2","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15753.9","7001","16301","True","-7","none","129.54","21.52","146.74","56.9","59","92.6","113.34","True","10.665","8.6976","8.8167","0.1191","9710745421245.178","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2932","2924","2917","2925","16301","16301","16301","True","-8","none","152.04","28.96","170.07","60.5","63","96.3","131.77","True","10.152","8.2368","8.3292","0.0923","10253989063243.63","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"3090","2969.4","2947","2992","15719.8","7001","16301","False","-120.6","below","150.1","24.1","171.57","60.7","64","91.3","130.2","True","10.119","8.1359","8.2319","0.096","10381238935157.758","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
